Mapping parameters for Hippocampus hippocampus (Short snouted seahorse)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  27 |  37 |  34 ,
Bounding Box (NSWE): ,53,7,-32,42

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,6,31,60
Temperature (°C),1,2.83,12.43,21.44,29.73
Salinity (psu),1,16.33,32.78,38.28,39.25
Primary Production (mgC·m-3·day-1) ,1,-0.12,0.88,26.13,98.91
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,170.96,195.12,279.73,337.45
Distance to Land (km),0,1,4,48,556
 

Map data (HSPEC) for predicted occurrences (n = 1220): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Hippocampus,hippocampus,52.75,-8.75,7500:228:4,0.16
Hippocampus,hippocampus,52.75,-5.25,7500:225:3,0.03
Hippocampus,hippocampus,51.75,-6.25,7500:216:3,0.14
Hippocampus,hippocampus,52.75,-3.75,7500:123:4,0.15
Hippocampus,hippocampus,51.75,-2.25,7500:112:3,0.16
Hippocampus,hippocampus,47.75,-5.25,7400:475:3,0.17
Hippocampus,hippocampus,45.25,-1.75,7400:351:2,0.17
Hippocampus,hippocampus,37.25,-24.75,7302:374:2,0.10
Hippocampus,hippocampus,32.25,-16.25,7301:226:1,0.16
Hippocampus,hippocampus,21.75,-17.25,7201:217:3,0.05
Hippocampus,hippocampus,21.25,-16.75,7201:216:2,0.04
Hippocampus,hippocampus,20.75,-17.25,7201:207:3,0.07
Hippocampus,hippocampus,19.75,-17.25,7101:497:3,0.18
Hippocampus,hippocampus,13.75,-16.25,7101:236:3,0.07
Hippocampus,hippocampus,13.75,-15.75,7101:235:4,0.07
Hippocampus,hippocampus,13.25,-15.75,7101:235:2,0.07
Hippocampus,hippocampus,12.75,-16.25,7101:226:3,0.07
Hippocampus,hippocampus,12.25,-15.75,7101:225:2,0.06
Hippocampus,hippocampus,12.25,-15.25,7101:225:1,0.06
Hippocampus,hippocampus,12.25,-14.75,7101:124:2,0.06
Hippocampus,hippocampus,11.25,-14.75,7101:114:2,0.05
Hippocampus,hippocampus,10.25,-13.75,7101:103:2,0.04
Hippocampus,hippocampus,9.75,-16.75,7001:496:4,0.07
Hippocampus,hippocampus,8.75,-12.75,7001:382:4,0.04
Hippocampus,hippocampus,7.75,-12.25,7001:372:3,0.04
Hippocampus,hippocampus,51.25,0.25,1500:110:1,0.16
Hippocampus,hippocampus,43.25,41.25,1404:131:1,0.05
Hippocampus,hippocampus,43.25,40.75,1404:130:2,0.15
Hippocampus,hippocampus,43.25,40.25,1404:130:1,0.16
Hippocampus,hippocampus,42.75,41.25,1404:121:3,0.16
Hippocampus,hippocampus,42.75,40.75,1404:120:4,0.16
Hippocampus,hippocampus,41.25,41.25,1404:111:1,0.18
Hippocampus,hippocampus,41.25,40.75,1404:110:2,0.16
Hippocampus,hippocampus,41.25,40.25,1404:110:1,0.16
Hippocampus,hippocampus,47.25,39.25,1403:479:1,0.15
Hippocampus,hippocampus,47.25,38.75,1403:478:2,0.13
Hippocampus,hippocampus,47.25,38.25,1403:478:1,0.10
Hippocampus,hippocampus,47.25,37.75,1403:477:2,0.08
Hippocampus,hippocampus,47.25,37.25,1403:477:1,0.04
Hippocampus,hippocampus,46.75,38.75,1403:468:4,0.11
Hippocampus,hippocampus,46.75,38.25,1403:468:3,0.09
Hippocampus,hippocampus,46.25,38.75,1403:468:2,0.10
Hippocampus,hippocampus,46.25,38.25,1403:468:1,0.09
Hippocampus,hippocampus,46.75,37.75,1403:467:4,0.09
Hippocampus,hippocampus,46.75,37.25,1403:467:3,0.09
Hippocampus,hippocampus,46.25,37.75,1403:467:2,0.09
Hippocampus,hippocampus,46.25,37.25,1403:467:1,0.09
Hippocampus,hippocampus,46.75,36.75,1403:466:4,0.09
Hippocampus,hippocampus,46.75,36.25,1403:466:3,0.05
Hippocampus,hippocampus,46.25,36.75,1403:466:2,0.10
Hippocampus,hippocampus,46.25,36.25,1403:466:1,0.11
Hippocampus,hippocampus,46.25,35.75,1403:465:2,0.05
Hippocampus,hippocampus,45.75,37.75,1403:457:4,0.09
Hippocampus,hippocampus,45.75,37.25,1403:457:3,0.09
Hippocampus,hippocampus,45.25,37.75,1403:457:2,0.10
Hippocampus,hippocampus,45.25,37.25,1403:457:1,0.09
Hippocampus,hippocampus,45.75,36.75,1403:456:4,0.09
Hippocampus,hippocampus,45.75,36.25,1403:456:3,0.11
Hippocampus,hippocampus,45.25,36.75,1403:456:2,0.10
Hippocampus,hippocampus,45.25,36.25,1403:456:1,0.11
Hippocampus,hippocampus,45.75,35.75,1403:455:4,0.11
Hippocampus,hippocampus,45.75,35.25,1403:455:3,0.11
Hippocampus,hippocampus,45.25,35.75,1403:455:2,0.12
Hippocampus,hippocampus,45.25,35.25,1403:455:1,0.11
Hippocampus,hippocampus,46.25,32.75,1403:362:2,0.02
Hippocampus,hippocampus,46.25,32.25,1403:362:1,0.05
Hippocampus,hippocampus,46.75,31.75,1403:361:4,0.02
Hippocampus,hippocampus,46.75,31.25,1403:361:3,0.03
Hippocampus,hippocampus,46.25,31.75,1403:361:2,0.08
Hippocampus,hippocampus,46.25,31.25,1403:361:1,0.08
Hippocampus,hippocampus,46.75,30.75,1403:360:4,0.03
Hippocampus,hippocampus,46.25,30.75,1403:360:2,0.08
Hippocampus,hippocampus,46.25,30.25,1403:360:1,0.07
Hippocampus,hippocampus,45.25,33.75,1403:353:2,0.10
Hippocampus,hippocampus,45.25,33.25,1403:353:1,0.13
Hippocampus,hippocampus,45.75,32.25,1403:352:3,0.09
Hippocampus,hippocampus,45.25,32.75,1403:352:2,0.14
Hippocampus,hippocampus,45.25,32.25,1403:352:1,0.04
Hippocampus,hippocampus,45.75,31.75,1403:351:4,0.11
Hippocampus,hippocampus,45.75,31.25,1403:351:3,0.11
Hippocampus,hippocampus,45.25,31.75,1403:351:2,0.05
Hippocampus,hippocampus,45.25,31.25,1403:351:1,0.08
Hippocampus,hippocampus,45.75,30.75,1403:350:4,0.09
Hippocampus,hippocampus,45.75,30.25,1403:350:3,0.05
Hippocampus,hippocampus,45.25,30.75,1403:350:2,0.10
Hippocampus,hippocampus,45.25,30.25,1403:350:1,0.03
Hippocampus,hippocampus,44.25,39.25,1403:249:1,0.14
Hippocampus,hippocampus,44.75,38.25,1403:248:3,0.13
Hippocampus,hippocampus,44.25,38.75,1403:248:2,0.16
Hippocampus,hippocampus,44.25,38.25,1403:248:1,0.11
Hippocampus,hippocampus,44.75,37.75,1403:247:4,0.11
Hippocampus,hippocampus,44.75,37.25,1403:247:3,0.07
Hippocampus,hippocampus,44.75,36.75,1403:246:4,0.11
Hippocampus,hippocampus,44.75,36.25,1403:246:3,0.13
Hippocampus,hippocampus,44.75,35.75,1403:245:4,0.13
Hippocampus,hippocampus,44.75,35.25,1403:245:3,0.14
Hippocampus,hippocampus,43.75,39.75,1403:239:4,0.15
Hippocampus,hippocampus,43.75,39.25,1403:239:3,0.09
Hippocampus,hippocampus,43.25,39.75,1403:239:2,0.12
Hippocampus,hippocampus,42.25,35.25,1403:225:1,0.14
Hippocampus,hippocampus,41.25,39.75,1403:219:2,0.16
Hippocampus,hippocampus,41.25,39.25,1403:219:1,0.16
Hippocampus,hippocampus,41.25,38.75,1403:218:2,0.16
Hippocampus,hippocampus,41.25,38.25,1403:218:1,0.12
Hippocampus,hippocampus,41.25,37.75,1403:217:2,0.16
Hippocampus,hippocampus,41.25,37.25,1403:217:1,0.16
Hippocampus,hippocampus,41.75,36.25,1403:216:3,0.15
Hippocampus,hippocampus,41.75,35.75,1403:215:4,0.15
Hippocampus,hippocampus,41.75,35.25,1403:215:3,0.15
Hippocampus,hippocampus,44.75,34.75,1403:144:4,0.14
Hippocampus,hippocampus,44.75,34.25,1403:144:3,0.13
Hippocampus,hippocampus,44.25,34.25,1403:144:1,0.11
Hippocampus,hippocampus,44.75,33.75,1403:143:4,0.14
Hippocampus,hippocampus,44.75,33.25,1403:143:3,0.11
Hippocampus,hippocampus,44.25,33.75,1403:143:2,0.10
Hippocampus,hippocampus,44.25,33.25,1403:143:1,0.04
Hippocampus,hippocampus,44.75,30.75,1403:140:4,0.04
Hippocampus,hippocampus,44.75,30.25,1403:140:3,0.03
Hippocampus,hippocampus,42.25,34.75,1403:124:2,0.14
Hippocampus,hippocampus,42.25,34.25,1403:124:1,0.10
Hippocampus,hippocampus,42.25,33.75,1403:123:2,0.12
Hippocampus,hippocampus,42.25,33.25,1403:123:1,0.15
Hippocampus,hippocampus,41.75,34.75,1403:114:4,0.18
Hippocampus,hippocampus,41.75,32.75,1403:112:4,0.18
Hippocampus,hippocampus,41.75,32.25,1403:112:3,0.14
Hippocampus,hippocampus,41.75,31.75,1403:111:4,0.15
Hippocampus,hippocampus,41.25,31.25,1403:111:1,0.15
Hippocampus,hippocampus,41.25,30.75,1403:110:2,0.15
Hippocampus,hippocampus,41.25,30.25,1403:110:1,0.15
Hippocampus,hippocampus,44.25,29.75,1402:249:2,0.02
Hippocampus,hippocampus,43.75,29.75,1402:239:4,0.11
Hippocampus,hippocampus,43.75,28.75,1402:238:4,0.04
Hippocampus,hippocampus,43.25,28.75,1402:238:2,0.10
Hippocampus,hippocampus,43.25,28.25,1402:238:1,0.08
