Mapping parameters for Pegusa impar (Adriatic sole)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 34 |  37,
Bounding Box (NSWE): ,46,12,-18,36

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,5,12,43,80
Temperature (°C),1,16.99,17.71,22.54,23.1
Salinity (psu),1,35,36.35,38.51,39.25
Primary Production (mgC·m-3·day-1) ,1,-0.49,0.51,12.96,27.88
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,125.12,188.61,250.46,311.8
Distance to Land (km),0,1,8,48,86
 

Map data (HSPEC) for predicted occurrences (n = 636): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Pegusa,impar,43.25,-1.75,7400:131:2,0.01
Pegusa,impar,36.75,-11.75,7301:361:4,0.14
Pegusa,impar,38.25,-9.25,7300:489:1,0.17
Pegusa,impar,38.75,-8.75,7300:488:4,0.07
Pegusa,impar,37.25,-9.25,7300:479:1,0.13
Pegusa,impar,36.75,-7.25,7300:467:3,0.13
Pegusa,impar,36.25,-6.75,7300:466:2,0.02
Pegusa,impar,25.25,-15.75,7201:455:2,0.16
Pegusa,impar,24.25,-16.75,7201:246:2,0.14
Pegusa,impar,23.75,-16.75,7201:236:4,0.05
Pegusa,impar,45.25,14.75,1401:354:2,0.12
Pegusa,impar,45.25,14.25,1401:354:1,0.16
Pegusa,impar,44.25,13.25,1401:143:1,0.12
Pegusa,impar,40.25,1.25,1400:101:1,0.11
Pegusa,impar,36.75,35.75,1303:465:4,0.01
Pegusa,impar,36.75,35.25,1303:465:3,0.15
Pegusa,impar,36.25,35.75,1303:465:2,0.13
Pegusa,impar,36.25,35.25,1303:465:1,0.06
Pegusa,impar,35.75,35.75,1303:455:4,0.09
Pegusa,impar,35.25,35.75,1303:455:2,0.09
Pegusa,impar,36.75,34.75,1303:364:4,0.07
Pegusa,impar,36.25,34.25,1303:364:1,0.04
Pegusa,impar,36.25,33.75,1303:363:2,0.05
Pegusa,impar,36.25,33.25,1303:363:1,0.12
Pegusa,impar,36.25,32.75,1303:362:2,0.12
Pegusa,impar,36.25,32.25,1303:362:1,0.03
Pegusa,impar,36.75,31.25,1303:361:3,0.04
Pegusa,impar,36.75,30.75,1303:360:4,0.05
Pegusa,impar,36.25,30.75,1303:360:2,0.02
Pegusa,impar,36.25,30.25,1303:360:1,0.01
Pegusa,impar,35.75,34.75,1303:354:4,0.05
Pegusa,impar,35.75,34.25,1303:354:3,0.04
Pegusa,impar,35.25,34.25,1303:354:1,0.05
Pegusa,impar,35.25,33.75,1303:353:2,0.05
Pegusa,impar,35.25,33.25,1303:353:1,0.04
Pegusa,impar,34.75,35.75,1303:245:4,0.08
Pegusa,impar,34.25,35.75,1303:245:2,0.09
Pegusa,impar,33.75,35.25,1303:235:3,0.04
Pegusa,impar,34.75,34.25,1303:144:3,0.08
Pegusa,impar,34.75,33.75,1303:143:4,0.05
Pegusa,impar,34.75,33.25,1303:143:3,0.06
Pegusa,impar,34.75,32.75,1303:142:4,0.04
Pegusa,impar,34.75,32.25,1303:142:3,0.04
Pegusa,impar,32.75,34.75,1303:124:4,0.07
Pegusa,impar,32.25,34.75,1303:124:2,0.05
Pegusa,impar,31.75,33.25,1303:113:3,0.08
Pegusa,impar,39.25,26.75,1302:496:2,0.03
Pegusa,impar,39.25,26.25,1302:496:1,0.08
Pegusa,impar,39.25,25.75,1302:495:2,0.18
Pegusa,impar,37.25,27.25,1302:477:1,0.19
Pegusa,impar,36.25,29.75,1302:469:2,0.02
Pegusa,impar,36.25,29.25,1302:469:1,0.03
Pegusa,impar,36.75,28.75,1302:468:4,0.04
Pegusa,impar,36.75,28.25,1302:468:3,0.02
Pegusa,impar,36.25,28.25,1302:468:1,0.03
Pegusa,impar,36.75,27.75,1302:467:4,0.04
Pegusa,impar,36.75,27.25,1302:467:3,0.09
Pegusa,impar,36.25,27.75,1302:467:2,0.07
Pegusa,impar,36.25,27.25,1302:467:1,0.15
Pegusa,impar,35.75,27.75,1302:457:4,0.07
Pegusa,impar,35.75,27.25,1302:457:3,0.17
Pegusa,impar,38.75,24.75,1302:384:4,0.06
Pegusa,impar,38.25,24.25,1302:384:1,0.02
Pegusa,impar,38.25,23.75,1302:383:2,0.15
