Mapping parameters for Pontoporia blainvillei (franciscana)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  41 ,
Bounding Box (NSWE): ,0,-90,-180,180

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,1,50,200
Temperature (°C),1,3.69,14.39,25.69,29.89
Salinity (psu),1,3.42,16.17,36.56,37.47
Primary Production (mgC·m-3·day-1) ,1,-0.26,0.74,39.54,77.61
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,155.09,213,277.43,335.62
Distance to Land (km),0,0,2,275,547
 

Map data (HSPEC) for predicted occurrences (n = 791): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Pontoporia,blainvillei,-2.75,-39.25,5003:229:3,0.18
Pontoporia,blainvillei,-4.75,-36.75,5003:246:4,0.18
Pontoporia,blainvillei,-8.25,-34.75,5003:384:2,0.18
Pontoporia,blainvillei,-2.25,-40.75,5004:120:2,0.11
Pontoporia,blainvillei,-0.25,-48.75,5004:208:2,0.18
Pontoporia,blainvillei,-0.25,-49.75,5004:209:2,0.09
Pontoporia,blainvillei,-0.25,-50.25,5005:100:1,0.06
Pontoporia,blainvillei,-0.25,-50.75,5005:100:2,0.04
Pontoporia,blainvillei,-0.75,-50.75,5005:100:4,0.10
Pontoporia,blainvillei,-0.25,-51.25,5005:101:1,0.07
Pontoporia,blainvillei,-0.75,-51.25,5005:101:3,0.11
Pontoporia,blainvillei,-0.75,-51.75,5005:101:4,0.14
Pontoporia,blainvillei,-1.75,-50.25,5005:110:3,0.19
Pontoporia,blainvillei,-15.75,-38.75,5103:458:4,0.16
Pontoporia,blainvillei,-17.25,-38.75,5103:478:2,0.19
Pontoporia,blainvillei,-19.25,-38.25,5103:498:1,0.13
Pontoporia,blainvillei,-26.75,-46.75,5204:466:4,0.01
Pontoporia,blainvillei,-27.25,-47.25,5204:477:1,0.06
Pontoporia,blainvillei,-34.75,-52.25,5305:142:3,0.08
Pontoporia,blainvillei,-34.25,-57.25,5305:247:1,0.06
Pontoporia,blainvillei,-41.25,-64.25,5406:114:1,0.18
Pontoporia,blainvillei,-41.75,-64.25,5406:114:3,0.19
Pontoporia,blainvillei,-45.75,-60.25,5406:350:3,0.16
Pontoporia,blainvillei,-46.25,-60.75,5406:360:2,0.07
Pontoporia,blainvillei,-46.75,-60.75,5406:360:4,0.03
Pontoporia,blainvillei,-47.25,-61.25,5406:371:1,0.19
Pontoporia,blainvillei,-47.75,-61.25,5406:371:3,0.16
Pontoporia,blainvillei,-48.25,-61.25,5406:381:1,0.14
Pontoporia,blainvillei,-48.75,-61.25,5406:381:3,0.10
Pontoporia,blainvillei,-48.75,-61.75,5406:381:4,0.15
Pontoporia,blainvillei,-48.25,-62.25,5406:382:1,0.12
Pontoporia,blainvillei,-48.25,-62.75,5406:382:2,0.18
Pontoporia,blainvillei,-48.75,-62.25,5406:382:3,0.12
Pontoporia,blainvillei,-48.75,-62.75,5406:382:4,0.15
Pontoporia,blainvillei,-49.25,-60.75,5406:390:2,0.03
Pontoporia,blainvillei,-49.75,-60.25,5406:390:3,0.08
Pontoporia,blainvillei,-49.75,-60.75,5406:390:4,0.09
Pontoporia,blainvillei,-49.25,-61.25,5406:391:1,0.10
Pontoporia,blainvillei,-49.25,-61.75,5406:391:2,0.12
Pontoporia,blainvillei,-49.75,-61.25,5406:391:3,0.13
Pontoporia,blainvillei,-49.75,-61.75,5406:391:4,0.10
Pontoporia,blainvillei,-49.25,-62.25,5406:392:1,0.16
Pontoporia,blainvillei,-49.25,-62.75,5406:392:2,0.16
Pontoporia,blainvillei,-49.75,-62.75,5406:392:4,0.19
Pontoporia,blainvillei,-49.25,-63.25,5406:393:1,0.17
Pontoporia,blainvillei,-49.75,-63.25,5406:393:3,0.15
Pontoporia,blainvillei,-50.75,-57.25,5505:207:3,0.04
Pontoporia,blainvillei,-50.75,-57.75,5505:207:4,0.12
Pontoporia,blainvillei,-50.25,-58.75,5505:208:2,0.03
Pontoporia,blainvillei,-50.75,-58.25,5505:208:3,0.15
Pontoporia,blainvillei,-50.75,-58.75,5505:208:4,0.18
Pontoporia,blainvillei,-50.25,-59.25,5505:209:1,0.07
Pontoporia,blainvillei,-50.25,-59.75,5505:209:2,0.10
Pontoporia,blainvillei,-50.75,-59.25,5505:209:3,0.11
Pontoporia,blainvillei,-50.75,-59.75,5505:209:4,0.17
Pontoporia,blainvillei,-51.25,-57.25,5505:217:1,0.11
Pontoporia,blainvillei,-52.25,-58.25,5505:228:1,0.17
Pontoporia,blainvillei,-52.75,-59.25,5505:229:3,0.14
Pontoporia,blainvillei,-52.75,-59.75,5505:229:4,0.05
Pontoporia,blainvillei,-54.25,-57.75,5505:247:2,0.05
Pontoporia,blainvillei,-54.25,-58.25,5505:248:1,0.09
Pontoporia,blainvillei,-54.25,-58.75,5505:248:2,0.10
Pontoporia,blainvillei,-54.25,-59.25,5505:249:1,0.11
Pontoporia,blainvillei,-54.25,-59.75,5505:249:2,0.13
Pontoporia,blainvillei,-50.25,-60.25,5506:100:1,0.09
Pontoporia,blainvillei,-50.25,-60.75,5506:100:2,0.13
Pontoporia,blainvillei,-50.25,-61.25,5506:101:1,0.10
Pontoporia,blainvillei,-50.25,-61.75,5506:101:2,0.11
Pontoporia,blainvillei,-50.75,-61.75,5506:101:4,0.08
Pontoporia,blainvillei,-50.25,-62.25,5506:102:1,0.11
Pontoporia,blainvillei,-50.75,-62.25,5506:102:3,0.06
Pontoporia,blainvillei,-50.75,-62.75,5506:102:4,0.14
Pontoporia,blainvillei,-50.25,-63.25,5506:103:1,0.16
Pontoporia,blainvillei,-50.25,-63.75,5506:103:2,0.17
Pontoporia,blainvillei,-50.75,-63.75,5506:103:4,0.16
Pontoporia,blainvillei,-50.25,-64.25,5506:104:1,0.19
Pontoporia,blainvillei,-50.75,-64.25,5506:104:3,0.16
Pontoporia,blainvillei,-50.75,-64.75,5506:104:4,0.17
Pontoporia,blainvillei,-51.25,-61.75,5506:111:2,0.05
Pontoporia,blainvillei,-51.75,-61.75,5506:111:4,0.05
Pontoporia,blainvillei,-51.25,-62.75,5506:112:2,0.06
Pontoporia,blainvillei,-51.25,-63.25,5506:113:1,0.10
Pontoporia,blainvillei,-51.25,-63.75,5506:113:2,0.12
