Mapping parameters for Halosauropsis macrochir (Abyssal halosaur)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 21 |  27 |  31 |  34 |  41 |  47 |  48 |  51 |  57 |  58 |  61 |  81,
Bounding Box (NSWE): ,50,-47,,

Pelagic: False,
Layer used to generate probabilities: Bottom,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1100,1401,2012,3300
Temperature (°C),1,-1.25,1.95,10.37,25.47
Salinity (psu),1,33.88,34.38,35.38,36.76
Primary Production (mgC·m-3·day-1) ,1,0.11,1.17,15.38,54.08
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),1,70.92,156.58,267.16,357.05
Distance to Land (km),0,1,82,387,1691
 

Map data (HSPEC) for predicted occurrences (n = 17876): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Halosauropsis,macrochir,40.75,-65.25,7406:205:3,0.12
Halosauropsis,macrochir,41.25,-64.25,7406:114:1,0.06
Halosauropsis,macrochir,41.75,-62.25,7406:112:3,0.08
Halosauropsis,macrochir,43.25,-58.25,7405:238:1,0.16
Halosauropsis,macrochir,43.25,-56.75,7405:236:2,0.10
Halosauropsis,macrochir,43.25,-56.25,7405:236:1,0.10
Halosauropsis,macrochir,43.75,-55.25,7405:235:3,0.08
Halosauropsis,macrochir,43.25,-55.75,7405:235:2,0.19
Halosauropsis,macrochir,42.75,-59.25,7405:229:3,0.02
Halosauropsis,macrochir,43.75,-54.75,7405:134:4,0.08
Halosauropsis,macrochir,43.25,-50.75,7405:130:2,0.12
Halosauropsis,macrochir,42.75,-52.75,7405:122:4,0.05
Halosauropsis,macrochir,41.25,-51.25,7405:111:1,0.04
Halosauropsis,macrochir,45.25,-46.25,7404:456:1,0.12
Halosauropsis,macrochir,48.75,-43.25,7404:383:3,0.11
Halosauropsis,macrochir,47.25,-43.75,7404:373:2,0.14
Halosauropsis,macrochir,47.75,-42.75,7404:372:4,0.12
Halosauropsis,macrochir,44.25,-46.75,7404:246:2,0.05
Halosauropsis,macrochir,43.25,-47.75,7404:237:2,0.05
Halosauropsis,macrochir,42.25,-48.25,7404:228:1,0.04
Halosauropsis,macrochir,41.75,-48.75,7404:218:4,0.17
Halosauropsis,macrochir,40.75,-49.25,7404:209:3,0.10
Halosauropsis,macrochir,40.75,-48.75,7404:208:4,0.14
Halosauropsis,macrochir,40.75,-48.25,7404:208:3,0.10
Halosauropsis,macrochir,40.75,-47.75,7404:207:4,0.01
Halosauropsis,macrochir,43.25,-44.75,7404:134:2,0.08
Halosauropsis,macrochir,43.75,-43.75,7404:133:4,0.19
Halosauropsis,macrochir,49.75,-32.25,7403:392:3,0.13
Halosauropsis,macrochir,49.25,-32.25,7403:392:1,0.02
Halosauropsis,macrochir,49.75,-31.75,7403:391:4,0.18
Halosauropsis,macrochir,49.25,-31.25,7403:391:1,0.19
Halosauropsis,macrochir,49.75,-30.75,7403:390:4,0.15
Halosauropsis,macrochir,48.75,-32.25,7403:382:3,0.01
Halosauropsis,macrochir,48.75,-31.75,7403:381:4,0.01
Halosauropsis,macrochir,48.25,-30.75,7403:380:2,0.09
Halosauropsis,macrochir,47.75,-30.75,7403:370:4,0.13
Halosauropsis,macrochir,47.75,-30.25,7403:370:3,0.08
Halosauropsis,macrochir,47.25,-30.25,7403:370:1,0.14
Halosauropsis,macrochir,46.25,-31.75,7403:361:2,0.03
Halosauropsis,macrochir,46.25,-31.25,7403:361:1,0.05
Halosauropsis,macrochir,46.75,-30.75,7403:360:4,0.11
Halosauropsis,macrochir,46.75,-30.25,7403:360:3,0.15
Halosauropsis,macrochir,46.25,-30.75,7403:360:2,0.06
Halosauropsis,macrochir,45.25,-32.75,7403:352:2,0.01
