Mapping parameters for Istiompax indica (Black marlin)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 |  77 |  81 |  87 |  47 ,
Bounding Box (NSWE): ,44,-47,18,-69

Pelagic: True,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,0,200,915
Temperature (°C),1,7.09,20.43,28.38,32.58
Salinity (psu),1,20.55,33.69,35.87,38.28
Primary Production (mgC·m-3·day-1) ,1,-0.71,0.29,13.92,195.85
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,1.32,125.21,194,261.05
Distance to Land (km),0,0,111,1689,2181
 

Map data (HSPEC) for predicted occurrences (n = 73901): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Istiompax,indica,-46.75,-136.25,5413:466:3,0.19
Istiompax,indica,-46.75,-135.75,5413:465:4,0.19
Istiompax,indica,-46.75,-135.25,5413:465:3,0.19
Istiompax,indica,-46.75,-134.75,5413:364:4,0.19
Istiompax,indica,-46.75,-134.25,5413:364:3,0.19
Istiompax,indica,-46.75,-133.75,5413:363:4,0.19
Istiompax,indica,-46.75,-133.25,5413:363:3,0.19
Istiompax,indica,-46.75,-132.75,5413:362:4,0.18
Istiompax,indica,-46.75,-132.25,5413:362:3,0.18
Istiompax,indica,-46.75,-131.75,5413:361:4,0.18
Istiompax,indica,-46.75,-131.25,5413:361:3,0.18
Istiompax,indica,-46.25,-131.25,5413:361:1,0.19
Istiompax,indica,-46.75,-130.75,5413:360:4,0.17
Istiompax,indica,-46.75,-130.25,5413:360:3,0.17
Istiompax,indica,-46.25,-130.75,5413:360:2,0.19
Istiompax,indica,-46.25,-130.25,5413:360:1,0.19
Istiompax,indica,-46.75,-129.75,5412:469:4,0.17
Istiompax,indica,-46.75,-129.25,5412:469:3,0.17
Istiompax,indica,-46.25,-129.75,5412:469:2,0.19
Istiompax,indica,-46.25,-129.25,5412:469:1,0.19
Istiompax,indica,-46.75,-128.75,5412:468:4,0.17
Istiompax,indica,-46.75,-128.25,5412:468:3,0.17
Istiompax,indica,-46.25,-128.75,5412:468:2,0.18
Istiompax,indica,-46.25,-128.25,5412:468:1,0.18
Istiompax,indica,-46.75,-127.75,5412:467:4,0.16
Istiompax,indica,-46.75,-127.25,5412:467:3,0.16
Istiompax,indica,-46.25,-127.75,5412:467:2,0.18
Istiompax,indica,-46.25,-127.25,5412:467:1,0.18
Istiompax,indica,-46.75,-126.75,5412:466:4,0.16
Istiompax,indica,-46.75,-126.25,5412:466:3,0.16
Istiompax,indica,-46.25,-126.75,5412:466:2,0.18
Istiompax,indica,-46.25,-126.25,5412:466:1,0.18
Istiompax,indica,-46.75,-125.75,5412:465:4,0.16
Istiompax,indica,-46.75,-125.25,5412:465:3,0.16
Istiompax,indica,-46.25,-125.75,5412:465:2,0.18
Istiompax,indica,-46.25,-125.25,5412:465:1,0.18
Istiompax,indica,-46.75,-124.75,5412:364:4,0.16
Istiompax,indica,-46.75,-124.25,5412:364:3,0.16
Istiompax,indica,-46.25,-124.75,5412:364:2,0.18
Istiompax,indica,-46.25,-124.25,5412:364:1,0.18
Istiompax,indica,-46.75,-123.75,5412:363:4,0.15
Istiompax,indica,-46.75,-123.25,5412:363:3,0.15
Istiompax,indica,-46.25,-123.75,5412:363:2,0.18
Istiompax,indica,-46.25,-123.25,5412:363:1,0.18
Istiompax,indica,-46.75,-122.75,5412:362:4,0.15
Istiompax,indica,-46.75,-122.25,5412:362:3,0.16
Istiompax,indica,-46.25,-122.75,5412:362:2,0.18
Istiompax,indica,-46.25,-122.25,5412:362:1,0.18
Istiompax,indica,-46.75,-121.75,5412:361:4,0.16
Istiompax,indica,-46.75,-121.25,5412:361:3,0.15
Istiompax,indica,-46.25,-121.75,5412:361:2,0.18
Istiompax,indica,-46.25,-121.25,5412:361:1,0.18
Istiompax,indica,-46.75,-120.75,5412:360:4,0.15
Istiompax,indica,-46.75,-120.25,5412:360:3,0.15
Istiompax,indica,-46.25,-120.75,5412:360:2,0.17
Istiompax,indica,-46.25,-120.25,5412:360:1,0.17
Istiompax,indica,-46.75,-119.75,5411:469:4,0.14
Istiompax,indica,-46.75,-119.25,5411:469:3,0.14
Istiompax,indica,-46.25,-119.75,5411:469:2,0.17
Istiompax,indica,-46.25,-119.25,5411:469:1,0.17
Istiompax,indica,-46.75,-118.75,5411:468:4,0.15
Istiompax,indica,-46.75,-118.25,5411:468:3,0.15
Istiompax,indica,-46.25,-118.75,5411:468:2,0.17
Istiompax,indica,-46.25,-118.25,5411:468:1,0.17
Istiompax,indica,-46.75,-117.75,5411:467:4,0.15
Istiompax,indica,-46.75,-117.25,5411:467:3,0.15
Istiompax,indica,-46.25,-117.75,5411:467:2,0.17
Istiompax,indica,-46.25,-117.25,5411:467:1,0.17
Istiompax,indica,-46.75,-116.75,5411:466:4,0.15
Istiompax,indica,-46.75,-116.25,5411:466:3,0.15
Istiompax,indica,-46.25,-116.75,5411:466:2,0.17
Istiompax,indica,-46.25,-116.25,5411:466:1,0.17
Istiompax,indica,-46.75,-115.75,5411:465:4,0.15
Istiompax,indica,-46.75,-115.25,5411:465:3,0.15
Istiompax,indica,-46.25,-115.75,5411:465:2,0.17
Istiompax,indica,-46.25,-115.25,5411:465:1,0.17
Istiompax,indica,-45.75,-119.25,5411:459:3,0.19
Istiompax,indica,-45.75,-118.75,5411:458:4,0.19
Istiompax,indica,-45.75,-118.25,5411:458:3,0.19
Istiompax,indica,-45.75,-117.75,5411:457:4,0.19
Istiompax,indica,-45.75,-117.25,5411:457:3,0.19
Istiompax,indica,-45.75,-116.75,5411:456:4,0.19
