Mapping parameters for Bellator gymnostethus (Naked-belly searobin)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 77 |  87,
Bounding Box (NSWE): ,24,-13,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,30,39,75,121
Temperature (°C),1,18.22,23.58,29,33.2
Salinity (psu),1,26.78,30.41,34.23,38.33
Primary Production (mgC·m-3·day-1) ,1,0.36,1.36,42.52,93.95
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,3.03,7.59,201.16,336.03
Distance to Land (km),0,3,8,96,148
 

Map data (HSPEC) for predicted occurrences (n = 357): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Bellator,gymnostethus,-6.75,-79.75,5007:469:4,0.09
Bellator,gymnostethus,-7.25,-79.75,5007:479:2,0.03
Bellator,gymnostethus,-7.75,-79.25,5007:479:3,0.07
Bellator,gymnostethus,-7.75,-79.75,5007:479:4,0.07
Bellator,gymnostethus,-8.25,-78.75,5007:488:2,0.08
Bellator,gymnostethus,-8.75,-78.75,5007:488:4,0.06
Bellator,gymnostethus,-8.25,-79.25,5007:489:1,0.03
Bellator,gymnostethus,-8.25,-79.75,5007:489:2,0.17
Bellator,gymnostethus,-8.75,-79.25,5007:489:3,0.09
Bellator,gymnostethus,-9.25,-78.25,5007:498:1,0.05
Bellator,gymnostethus,-9.25,-78.75,5007:498:2,0.04
Bellator,gymnostethus,-9.75,-78.25,5007:498:3,0.03
Bellator,gymnostethus,-9.75,-78.75,5007:498:4,0.10
Bellator,gymnostethus,-9.25,-79.25,5007:499:1,0.16
Bellator,gymnostethus,-9.25,-79.75,5007:499:2,0.16
Bellator,gymnostethus,-9.75,-79.25,5007:499:3,0.03
Bellator,gymnostethus,-5.25,-80.75,5008:350:2,0.15
Bellator,gymnostethus,-5.75,-80.75,5008:350:4,0.07
Bellator,gymnostethus,-5.75,-81.25,5008:351:3,0.17
Bellator,gymnostethus,-6.75,-80.25,5008:360:3,0.01
Bellator,gymnostethus,-6.75,-80.75,5008:360:4,0.09
Bellator,gymnostethus,-6.25,-81.25,5008:361:1,0.06
Bellator,gymnostethus,-7.25,-80.25,5008:370:1,0.14
Bellator,gymnostethus,-9.25,-158.25,5015:498:1,0.04
Bellator,gymnostethus,-10.25,-77.75,5107:207:2,0.02
Bellator,gymnostethus,-10.75,-77.75,5107:207:4,0.01
Bellator,gymnostethus,-10.25,-78.25,5107:208:1,0.04
Bellator,gymnostethus,-10.25,-78.75,5107:208:2,0.11
Bellator,gymnostethus,-10.75,-78.25,5107:208:3,0.06
Bellator,gymnostethus,-11.25,-77.25,5107:217:1,0.01
Bellator,gymnostethus,-11.25,-77.75,5107:217:2,0.01
Bellator,gymnostethus,-11.75,-77.75,5107:217:4,0.03
Bellator,gymnostethus,13.75,-92.25,7109:132:3,0.16
Bellator,gymnostethus,19.75,-105.75,7110:495:4,0.02
Bellator,gymnostethus,16.75,-169.25,7116:469:3,0.19
Bellator,gymnostethus,16.75,-169.75,7116:469:4,0.19
Bellator,gymnostethus,20.75,-157.25,7215:207:3,0.05
Bellator,gymnostethus,21.75,-160.75,7216:110:4,0.16
Bellator,gymnostethus,22.75,-161.25,7216:121:3,0.17
Bellator,gymnostethus,22.75,-162.25,7216:122:3,0.11
Bellator,gymnostethus,23.25,-161.75,7216:131:2,0.17
Bellator,gymnostethus,23.25,-162.25,7216:132:1,0.14
Bellator,gymnostethus,23.25,-162.75,7216:132:2,0.11
Bellator,gymnostethus,23.25,-163.25,7216:133:1,0.10
Bellator,gymnostethus,23.25,-164.25,7216:134:1,0.16
Bellator,gymnostethus,23.25,-164.75,7216:134:2,0.17
Bellator,gymnostethus,23.75,-164.25,7216:134:3,0.17
Bellator,gymnostethus,23.75,-165.75,7216:235:4,0.15
Bellator,gymnostethus,-8.75,-79.75,5007:489:4,0.27
Bellator,gymnostethus,-2.75,-80.25,5008:120:3,0.39
Bellator,gymnostethus,-3.25,-80.25,5008:130:1,0.27
Bellator,gymnostethus,-3.25,-81.25,5008:131:1,0.26
Bellator,gymnostethus,-4.75,-81.25,5008:141:3,0.29
Bellator,gymnostethus,-5.25,-81.25,5008:351:1,0.20
Bellator,gymnostethus,-7.25,-80.75,5008:370:2,0.28
Bellator,gymnostethus,-7.75,-80.25,5008:370:3,0.26
Bellator,gymnostethus,-4.25,-154.75,5015:144:2,0.35
Bellator,gymnostethus,-11.25,-171.25,5117:111:1,0.25
Bellator,gymnostethus,10.75,-86.75,7108:206:4,0.33
Bellator,gymnostethus,18.25,-114.75,7111:384:2,0.32
Bellator,gymnostethus,20.75,-157.75,7215:207:4,0.29
Bellator,gymnostethus,21.75,-159.75,7215:219:4,0.39
Bellator,gymnostethus,21.75,-160.25,7216:110:3,0.29
Bellator,gymnostethus,22.75,-160.75,7216:120:4,0.24
Bellator,gymnostethus,23.75,-164.75,7216:134:4,0.24
Bellator,gymnostethus,23.75,-166.25,7216:236:3,0.20
Bellator,gymnostethus,-2.75,-79.75,5007:229:4,0.48
Bellator,gymnostethus,-3.25,-79.75,5007:239:2,0.44
Bellator,gymnostethus,-2.75,-80.75,5008:120:4,0.53
Bellator,gymnostethus,-3.75,-80.75,5008:130:4,0.53
Bellator,gymnostethus,-4.25,-81.25,5008:141:1,0.53
Bellator,gymnostethus,-11.25,-165.75,5116:215:2,0.52
Bellator,gymnostethus,11.25,-87.25,7108:217:1,0.50
Bellator,gymnostethus,13.25,-90.75,7109:130:2,0.59
Bellator,gymnostethus,13.25,-91.25,7109:131:1,0.52
Bellator,gymnostethus,21.25,-157.75,7215:217:2,0.52
Bellator,gymnostethus,21.25,-158.25,7215:218:1,0.46
Bellator,gymnostethus,21.75,-159.25,7215:219:3,0.43
Bellator,gymnostethus,22.25,-159.25,7215:229:1,0.55
Bellator,gymnostethus,22.25,-159.75,7215:229:2,0.58
Bellator,gymnostethus,22.25,-160.25,7216:120:1,0.40
Bellator,gymnostethus,-2.25,-80.75,5008:120:2,0.68
Bellator,gymnostethus,-3.25,-80.75,5008:130:2,0.66
Bellator,gymnostethus,-0.25,-91.75,5009:101:2,0.60
Bellator,gymnostethus,-8.75,-139.25,5013:489:3,0.70
Bellator,gymnostethus,-8.75,-139.75,5013:489:4,0.70
Bellator,gymnostethus,-9.75,-138.75,5013:498:4,0.68
Bellator,gymnostethus,-9.25,-139.75,5013:499:2,0.69
Bellator,gymnostethus,-9.75,-139.25,5013:499:3,0.68
Bellator,gymnostethus,-7.75,-140.25,5014:370:3,0.71
Bellator,gymnostethus,-7.75,-140.75,5014:370:4,0.71
Bellator,gymnostethus,-8.25,-140.75,5014:380:2,0.70
Bellator,gymnostethus,-8.75,-140.25,5014:380:3,0.70
Bellator,gymnostethus,-8.75,-140.75,5014:380:4,0.69
Bellator,gymnostethus,-9.25,-140.25,5014:390:1,0.69
Bellator,gymnostethus,-3.75,-154.75,5015:134:4,0.71
Bellator,gymnostethus,-0.25,-159.75,5015:209:2,0.73
Bellator,gymnostethus,-9.75,-150.25,5015:390:3,0.65
Bellator,gymnostethus,-5.75,-155.75,5015:455:4,0.69
Bellator,gymnostethus,-8.75,-157.75,5015:487:4,0.66
Bellator,gymnostethus,-9.25,-157.75,5015:497:2,0.66
Bellator,gymnostethus,-8.25,-161.75,5016:381:2,0.67
Bellator,gymnostethus,-2.75,-171.75,5017:121:4,0.72
Bellator,gymnostethus,-3.75,-170.75,5017:130:4,0.71
Bellator,gymnostethus,-3.25,-171.25,5017:131:1,0.71
Bellator,gymnostethus,-3.75,-171.25,5017:131:3,0.71
Bellator,gymnostethus,-3.75,-174.25,5017:134:3,0.72
Bellator,gymnostethus,-4.25,-171.25,5017:141:1,0.71
Bellator,gymnostethus,-4.25,-172.25,5017:142:1,0.71
Bellator,gymnostethus,-4.75,-174.25,5017:144:3,0.72
Bellator,gymnostethus,-8.75,-172.25,5017:382:3,0.73
Bellator,gymnostethus,-9.25,-171.25,5017:391:1,0.74
Bellator,gymnostethus,-9.25,-171.75,5017:391:2,0.74
Bellator,gymnostethus,-10.25,-138.75,5113:208:2,0.67
Bellator,gymnostethus,-10.75,-138.75,5113:208:4,0.67
Bellator,gymnostethus,-10.25,-152.25,5115:102:1,0.65
Bellator,gymnostethus,-11.25,-151.75,5115:111:2,0.65
