Mapping parameters for Scomberomorus plurilineatus (Kanadi kingfish)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 47 |  51,
Bounding Box (NSWE): ,-1,-37,23,59

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,50,66,123,200
Temperature (°C),1,18.99,23.36,27.66,31.86
Salinity (psu),1,23.8,31.17,35.29,36.23
Primary Production (mgC·m-3·day-1) ,1,0.73,3.67,25.17,48.04
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,99.62,139.54,214.03,275.39
Distance to Land (km),0,0,4,129,222
 

Map data (HSPEC) for predicted occurrences (n = 331): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Scomberomorus,plurilineatus,-33.25,43.75,3304:133:2,0.17
Scomberomorus,plurilineatus,-34.25,25.75,3302:245:2,0.17
Scomberomorus,plurilineatus,-34.25,25.25,3302:245:1,0.06
Scomberomorus,plurilineatus,-33.75,26.25,3302:236:3,0.04
Scomberomorus,plurilineatus,-34.25,24.75,3302:144:2,0.02
Scomberomorus,plurilineatus,-34.75,23.25,3302:143:3,0.12
Scomberomorus,plurilineatus,-21.25,55.75,3205:215:2,0.03
Scomberomorus,plurilineatus,-21.25,55.25,3205:215:1,0.05
Scomberomorus,plurilineatus,-20.25,57.75,3205:207:2,0.06
Scomberomorus,plurilineatus,-20.25,57.25,3205:207:1,0.07
Scomberomorus,plurilineatus,-20.75,55.75,3205:205:4,0.02
