Mapping parameters for Leucoraja naevus (Cuckoo ray)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  27 |  34 |  37  |  37 |  27 ,
Bounding Box (NSWE): ,63,15,-18,36

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,20,20,250,500
Temperature (°C),1,5.71,10.17,19.16,25
Salinity (psu),1,20,34.27,36.59,39.25
Primary Production (mgC·m-3·day-1) ,1,0.36,2.51,14.6,99.21
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0.001
Dissolved Bottom Oxygen (mmol·m-3),0,96.36,209.28,280.1,312.83
Distance to Land (km),0,1,11,227,371
 

Map data (HSPEC) for predicted occurrences (n = 1936): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration,Dissolved Bottom Oxygen,Distance to Land
Leucoraja,naevus,37.75,0.25,1300:370:3,0.05,0.188,0.88634360326479,0.98619102535391,0.30279070457747,1,1,1
Leucoraja,naevus,38.25,0.75,1300:380:2,0.09,0.72,0.86647876321454,0.95011345425944,0.15441859178245,1,1,1
Leucoraja,naevus,38.75,0.75,1300:380:4,0.13,1,0.88521715712873,0.90178582901346,0.16604650607982,1,1,1
Leucoraja,naevus,38.25,1.25,1300:381:1,0.06,0.716,0.85816579322293,0.94606356513233,0.10604650945684,1,1,1
Leucoraja,naevus,38.75,1.25,1300:381:3,0.08,1,0.86111173237839,0.88290307754861,0.10279069778531,1,1,1
Leucoraja,naevus,38.75,1.75,1300:381:4,0.06,1,0.85459865935861,0.88311675795936,0.074418605309586,1,1,1
Leucoraja,naevus,38.75,2.75,1300:382:4,0.06,1,0.85403690599416,0.90062564476989,0.080465108831954,1,1,1
Leucoraja,naevus,39.25,1.25,1300:391:1,0.09,1,0.89490772926644,0.83371069198263,0.11627906429213,1,1,1
Leucoraja,naevus,39.25,1.75,1300:391:2,0.07,1,0.87404577699426,0.83131144817609,0.099069766293085,1,1,1
Leucoraja,naevus,39.25,2.25,1300:392:1,0.06,1,0.85927786892408,0.85557493052086,0.08511627996557,1,1,1
Leucoraja,naevus,39.25,2.75,1300:392:2,0.06,1,0.86147589226291,0.85003358080872,0.080465108831954,1,1,1
Leucoraja,naevus,39.75,2.25,1300:392:3,0.07,1,0.88581353017729,0.79595522772996,0.10465114999476,1,1,1
Leucoraja,naevus,39.75,2.75,1300:392:4,0.07,1,0.89413760459586,0.78226677457192,0.097734022305109,1,1,1
Leucoraja,naevus,39.25,3.25,1300:393:1,0.05,1,0.87082124736211,0.83580734138203,0.067441862145829,1,1,1
Leucoraja,naevus,39.25,3.75,1300:393:2,0.05,1,0.87670887986274,0.82310554676485,0.069767434175971,1,1,1
Leucoraja,naevus,39.75,3.25,1300:393:3,0.04,1,0.90162982679394,0.75329945499737,0.06558138286305,1,1,1
Leucoraja,naevus,39.75,3.75,1300:393:4,0.06,1,0.90212658660053,0.76414696256023,0.081395348473344,1,1,1
Leucoraja,naevus,39.75,4.25,1300:394:3,0.08,1,0.91815941954312,0.7636995243847,0.10976744094907,1,1,1
Leucoraja,naevus,39.75,4.75,1300:394:4,0.09,1,0.92072454217361,0.79537155036639,0.12325580745589,1,1,1
Leucoraja,naevus,37.25,8.25,1300:478:1,0.17,1,0.83596804370618,0.82642978295346,0.24651163944671,1,1,1
Leucoraja,naevus,37.25,8.75,1300:478:2,0.17,1,0.84108163232673,0.82488239259647,0.23999998903032,1,1,1
Leucoraja,naevus,37.75,8.75,1300:478:4,0.04,1,0.88618422207767,0.78565411101605,0.053953482102343,1,1,1
Leucoraja,naevus,37.75,9.25,1300:479:3,0.05,1,0.89638102544497,0.76718868169568,0.06558138286305,1,1,1
Leucoraja,naevus,37.75,9.75,1300:479:4,0.04,1,0.89623144228164,0.75982459505699,0.066046502683745,1,1,1
Leucoraja,naevus,38.75,8.25,1300:488:3,0.03,1,0.96406218123762,0.65568479380214,0.045581393013167,1,1,1
