Mapping parameters for Ginglymostoma cirratum (Nurse shark)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  21 | 31 |  34 |  41 ,
Bounding Box (NSWE): ,42,-24,-98,12

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,1,35,130
Temperature (°C),1,13.45,24.33,28.14,32.34
Salinity (psu),1,21.03,29.2,36.28,39.51
Primary Production (mgC·m-3·day-1) ,1,-0.59,0.41,25.45,98.91
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,41.08,156.52,222.88,268.21
Distance to Land (km),0,1,11,109,594
 

Map data (HSPEC) for predicted occurrences (n = 1865): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration,Dissolved Bottom Oxygen,Distance to Land
Ginglymostoma,cirratum,0.75,8.75,1000:208:4,0.16,0.15789473684211,1,1,1,1,1,1
Ginglymostoma,cirratum,3.25,9.75,1000:239:2,0.16,1,1,0.16431548399908,1,1,1,1
Ginglymostoma,cirratum,-5.25,1.75,3000:351:2,0.16,0.15789473684211,1,1,1,1,1,1
Ginglymostoma,cirratum,-3.75,10.25,3001:130:3,0.17,0.16842105263158,1,1,1,1,1,1
Ginglymostoma,cirratum,-16.25,11.75,3101:361:2,0.16,1,0.56513905525208,1,0.28422265892745,1,1,1
Ginglymostoma,cirratum,-16.75,11.75,3101:361:4,0.05,1,0.48344089704402,1,0.10242311690959,1,1,1
Ginglymostoma,cirratum,-17.25,11.75,3101:371:2,0.13,1,0.4230072217829,1,0.31430896750725,1,1,1
Ginglymostoma,cirratum,-17.75,11.75,3101:371:4,0.19,1,0.35373400239383,1,0.53870131644572,1,1,1
Ginglymostoma,cirratum,-18.75,11.75,3101:381:4,0.06,0.24210526315789,0.34738891264972,1,0.65745982862837,1,1,1
Ginglymostoma,cirratum,-0.25,-48.75,5004:208:2,0.19,1,0.9344050634475,0.37441472178427,0.54991856818624,1,1,1
