Mapping parameters for Umbrina ronchus (Fusca drum)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 27 |  34 |  37 |  47 |  51,
Bounding Box (NSWE): ,43,-36,-19,56

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,20,39,106,200
Temperature (°C),1,7.71,18.14,27.86,32.06
Salinity (psu),1,21.03,29.2,37.05,40.09
Primary Production (mgC·m-3·day-1) ,1,0.14,1.14,39.21,98.91
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,44.46,118.85,241.82,313.01
Distance to Land (km),0,0,11,208,687
 

Map data (HSPEC) for predicted occurrences (n = 1904): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Umbrina,ronchus,36.75,-11.75,7301:361:4,0.12
Umbrina,ronchus,36.75,-11.25,7301:361:3,0.11
Umbrina,ronchus,33.25,-16.25,7301:236:1,0.10
Umbrina,ronchus,32.75,-17.25,7301:227:3,0.12
Umbrina,ronchus,32.75,-16.75,7301:226:4,0.11
Umbrina,ronchus,32.75,-16.25,7301:226:3,0.10
Umbrina,ronchus,32.25,-16.25,7301:226:1,0.11
Umbrina,ronchus,30.25,-15.75,7301:205:2,0.14
Umbrina,ronchus,31.25,-13.75,7301:113:2,0.08
Umbrina,ronchus,30.25,-12.75,7301:102:2,0.12
Umbrina,ronchus,31.75,-9.25,7300:219:3,0.05
Umbrina,ronchus,28.75,-17.75,7201:487:4,0.17
Umbrina,ronchus,28.25,-17.75,7201:487:2,0.19
Umbrina,ronchus,28.25,-17.25,7201:487:1,0.18
Umbrina,ronchus,28.75,-16.25,7201:486:3,0.15
Umbrina,ronchus,28.25,-16.75,7201:486:2,0.18
Umbrina,ronchus,28.25,-16.25,7201:486:1,0.19
Umbrina,ronchus,28.25,-15.75,7201:485:2,0.17
Umbrina,ronchus,28.25,-15.25,7201:485:1,0.16
Umbrina,ronchus,29.75,-12.75,7201:392:4,0.15
Umbrina,ronchus,28.75,-14.25,7201:384:3,0.16
Umbrina,ronchus,21.75,-17.25,7201:217:3,0.06
Umbrina,ronchus,21.25,-16.75,7201:216:2,0.05
Umbrina,ronchus,20.75,-17.25,7201:207:3,0.08
Umbrina,ronchus,12.25,-16.25,7101:226:1,0.16
Umbrina,ronchus,9.75,-13.25,7001:393:3,0.05
Umbrina,ronchus,-35.75,19.25,3301:459:3,0.01
Umbrina,ronchus,-34.75,18.25,3301:248:3,0.17
Umbrina,ronchus,-30.25,15.75,3301:205:2,0.08
Umbrina,ronchus,-20.25,34.75,3203:104:2,0.11
Umbrina,ronchus,-28.25,16.25,3201:486:1,0.13
Umbrina,ronchus,-27.75,15.75,3201:475:4,0.04
Umbrina,ronchus,-27.25,15.25,3201:475:1,0.05
Umbrina,ronchus,-26.75,15.25,3201:465:3,0.02
Umbrina,ronchus,-27.25,14.75,3201:374:2,0.14
Umbrina,ronchus,-26.25,14.75,3201:364:2,0.09
Umbrina,ronchus,-25.75,14.75,3201:354:4,0.05
Umbrina,ronchus,-25.75,14.25,3201:354:3,0.09
Umbrina,ronchus,-25.25,14.25,3201:354:1,0.11
Umbrina,ronchus,-25.25,13.75,3201:353:2,0.05
Umbrina,ronchus,-24.75,14.25,3201:144:3,0.01
Umbrina,ronchus,-24.75,13.75,3201:143:4,0.11
Umbrina,ronchus,-23.75,13.75,3201:133:4,0.07
Umbrina,ronchus,-20.75,13.75,3201:103:4,0.02
Umbrina,ronchus,-20.75,13.25,3201:103:3,0.11
Umbrina,ronchus,-20.25,13.25,3201:103:1,0.18
Umbrina,ronchus,-20.75,12.75,3201:102:4,0.17
Umbrina,ronchus,-20.75,8.75,3200:208:4,0.03
Umbrina,ronchus,-17.75,43.25,3104:373:3,0.18
Umbrina,ronchus,-19.75,36.75,3103:496:4,0.18
Umbrina,ronchus,-17.25,11.25,3101:371:1,0.01
