Mapping parameters for Coryphaenoides acrolepis (Pacific grenadier)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 61 |  67 |  77,
Bounding Box (NSWE): ,62,28,134,-115

Pelagic: False,
Layer used to generate probabilities: Bottom,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,300,900,1300,3700
Temperature (°C),1,0.8,1.3,7.44,17.3
Salinity (psu),1,32.03,33.46,34.67,35.36
Primary Production (mgC·m-3·day-1) ,1,3.04,4.9,41.74,75.44
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0.05
Dissolved Bottom Oxygen (mmol·m-3),1,9.66,17.24,170.64,318.7
Distance to Land (km),0,7,20,264,1165
 

Map data (HSPEC) for predicted occurrences (n = 3125): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Coryphaenoides,acrolepis,60.25,-178.75,7617:208:2,0.04
Coryphaenoides,acrolepis,61.25,-148.25,7614:218:1,0.04
Coryphaenoides,acrolepis,61.25,-146.75,7614:216:2,0.04
Coryphaenoides,acrolepis,61.25,-146.25,7614:216:1,0.01
Coryphaenoides,acrolepis,60.25,-149.25,7614:209:1,0.03
Coryphaenoides,acrolepis,60.75,-146.75,7614:206:4,0.04
Coryphaenoides,acrolepis,60.25,-146.75,7614:206:2,0.02
Coryphaenoides,acrolepis,60.25,-142.75,7614:102:2,0.02
Coryphaenoides,acrolepis,60.25,-142.25,7614:102:1,0.03
Coryphaenoides,acrolepis,60.25,-141.75,7614:101:2,0.01
Coryphaenoides,acrolepis,60.25,-141.25,7614:101:1,0.01
Coryphaenoides,acrolepis,60.25,-139.75,7613:209:2,0.03
Coryphaenoides,acrolepis,59.25,-179.75,7517:499:2,0.18
Coryphaenoides,acrolepis,59.75,-178.25,7517:498:3,0.17
Coryphaenoides,acrolepis,59.75,-177.75,7517:497:4,0.01
Coryphaenoides,acrolepis,58.75,-179.75,7517:489:4,0.11
Coryphaenoides,acrolepis,58.75,-179.25,7517:489:3,0.16
Coryphaenoides,acrolepis,58.25,-179.75,7517:489:2,0.03
Coryphaenoides,acrolepis,58.25,-179.25,7517:489:1,0.05
Coryphaenoides,acrolepis,58.25,-178.75,7517:488:2,0.14
Coryphaenoides,acrolepis,57.75,-179.75,7517:479:4,0.01
Coryphaenoides,acrolepis,57.75,-178.75,7517:478:4,0.02
Coryphaenoides,acrolepis,57.75,-178.25,7517:478:3,0.09
Coryphaenoides,acrolepis,57.25,-178.25,7517:478:1,0.01
Coryphaenoides,acrolepis,57.25,-177.75,7517:477:2,0.02
Coryphaenoides,acrolepis,57.25,-177.25,7517:477:1,0.06
Coryphaenoides,acrolepis,57.25,-176.75,7517:476:2,0.15
Coryphaenoides,acrolepis,56.75,-178.25,7517:468:3,0.01
Coryphaenoides,acrolepis,56.75,-177.75,7517:467:4,0.01
Coryphaenoides,acrolepis,56.75,-177.25,7517:467:3,0.02
Coryphaenoides,acrolepis,56.75,-176.75,7517:466:4,0.07
Coryphaenoides,acrolepis,56.75,-176.25,7517:466:3,0.12
Coryphaenoides,acrolepis,56.25,-176.75,7517:466:2,0.01
Coryphaenoides,acrolepis,56.25,-176.25,7517:466:1,0.02
Coryphaenoides,acrolepis,56.75,-175.75,7517:465:4,0.12
Coryphaenoides,acrolepis,56.75,-175.25,7517:465:3,0.15
Coryphaenoides,acrolepis,56.25,-175.75,7517:465:2,0.04
Coryphaenoides,acrolepis,56.25,-175.25,7517:465:1,0.09
Coryphaenoides,acrolepis,55.75,-175.75,7517:455:4,0.03
Coryphaenoides,acrolepis,55.75,-175.25,7517:455:3,0.04
Coryphaenoides,acrolepis,55.25,-175.25,7517:455:1,0.01
Coryphaenoides,acrolepis,58.25,-173.75,7517:383:2,0.02
Coryphaenoides,acrolepis,57.25,-173.25,7517:373:1,0.08
Coryphaenoides,acrolepis,56.25,-174.75,7517:364:2,0.15
Coryphaenoides,acrolepis,56.75,-172.25,7517:362:3,0.04
Coryphaenoides,acrolepis,55.75,-174.75,7517:354:4,0.07
Coryphaenoides,acrolepis,55.75,-174.25,7517:354:3,0.10
Coryphaenoides,acrolepis,55.25,-174.75,7517:354:2,0.05
Coryphaenoides,acrolepis,55.25,-174.25,7517:354:1,0.07
Coryphaenoides,acrolepis,55.75,-173.75,7517:353:4,0.15
Coryphaenoides,acrolepis,55.25,-173.75,7517:353:2,0.10
Coryphaenoides,acrolepis,55.25,-173.25,7517:353:1,0.11
Coryphaenoides,acrolepis,55.25,-172.75,7517:352:2,0.10
Coryphaenoides,acrolepis,55.25,-172.25,7517:352:1,0.14
Coryphaenoides,acrolepis,54.75,-179.75,7517:249:4,0.13
Coryphaenoides,acrolepis,54.75,-175.75,7517:245:4,0.01
Coryphaenoides,acrolepis,54.75,-175.25,7517:245:3,0.02
Coryphaenoides,acrolepis,54.25,-175.75,7517:245:2,0.01
Coryphaenoides,acrolepis,54.25,-175.25,7517:245:1,0.02
Coryphaenoides,acrolepis,53.25,-178.75,7517:238:2,0.15
Coryphaenoides,acrolepis,53.25,-178.25,7517:238:1,0.01
Coryphaenoides,acrolepis,53.25,-177.75,7517:237:2,0.01
Coryphaenoides,acrolepis,53.25,-175.75,7517:235:2,0.02
Coryphaenoides,acrolepis,53.25,-175.25,7517:235:1,0.06
Coryphaenoides,acrolepis,52.75,-178.25,7517:228:3,0.06
Coryphaenoides,acrolepis,52.75,-177.75,7517:227:4,0.06
Coryphaenoides,acrolepis,52.75,-177.25,7517:227:3,0.06
Coryphaenoides,acrolepis,52.75,-176.75,7517:226:4,0.07
Coryphaenoides,acrolepis,52.75,-176.25,7517:226:3,0.08
Coryphaenoides,acrolepis,52.75,-175.75,7517:225:4,0.16
Coryphaenoides,acrolepis,51.75,-177.75,7517:217:4,0.03
Coryphaenoides,acrolepis,51.75,-177.25,7517:217:3,0.03
Coryphaenoides,acrolepis,51.75,-176.25,7517:216:3,0.03
Coryphaenoides,acrolepis,51.25,-175.25,7517:215:1,0.07
Coryphaenoides,acrolepis,50.75,-179.25,7517:209:3,0.05
Coryphaenoides,acrolepis,50.75,-178.75,7517:208:4,0.08
Coryphaenoides,acrolepis,50.75,-177.25,7517:207:3,0.07
Coryphaenoides,acrolepis,50.75,-176.75,7517:206:4,0.09
Coryphaenoides,acrolepis,50.75,-176.25,7517:206:3,0.06
Coryphaenoides,acrolepis,50.25,-176.25,7517:206:1,0.15
Coryphaenoides,acrolepis,54.75,-174.75,7517:144:4,0.04
Coryphaenoides,acrolepis,54.75,-174.25,7517:144:3,0.05
Coryphaenoides,acrolepis,54.25,-174.75,7517:144:2,0.02
Coryphaenoides,acrolepis,54.25,-174.25,7517:144:1,0.03
Coryphaenoides,acrolepis,54.75,-173.75,7517:143:4,0.06
Coryphaenoides,acrolepis,54.75,-173.25,7517:143:3,0.06
Coryphaenoides,acrolepis,54.25,-173.75,7517:143:2,0.04
Coryphaenoides,acrolepis,54.25,-173.25,7517:143:1,0.06
Coryphaenoides,acrolepis,54.75,-172.75,7517:142:4,0.08
Coryphaenoides,acrolepis,54.75,-172.25,7517:142:3,0.10
Coryphaenoides,acrolepis,54.25,-172.75,7517:142:2,0.10
Coryphaenoides,acrolepis,54.25,-172.25,7517:142:1,0.18
Coryphaenoides,acrolepis,54.75,-171.75,7517:141:4,0.14
Coryphaenoides,acrolepis,53.75,-174.75,7517:134:4,0.01
Coryphaenoides,acrolepis,53.75,-174.25,7517:134:3,0.04
Coryphaenoides,acrolepis,53.25,-174.75,7517:134:2,0.07
Coryphaenoides,acrolepis,53.25,-174.25,7517:134:1,0.16
Coryphaenoides,acrolepis,53.75,-173.75,7517:133:4,0.05
Coryphaenoides,acrolepis,53.75,-173.25,7517:133:3,0.10
Coryphaenoides,acrolepis,53.75,-172.75,7517:132:4,0.16
Coryphaenoides,acrolepis,51.25,-172.25,7517:112:1,0.10
Coryphaenoides,acrolepis,51.25,-171.75,7517:111:2,0.09
Coryphaenoides,acrolepis,51.75,-170.75,7517:110:4,0.06
Coryphaenoides,acrolepis,51.75,-170.25,7517:110:3,0.17
Coryphaenoides,acrolepis,56.75,-169.75,7516:469:4,0.01
Coryphaenoides,acrolepis,56.75,-169.25,7516:469:3,0.01
Coryphaenoides,acrolepis,55.25,-167.25,7516:457:1,0.06
Coryphaenoides,acrolepis,54.25,-165.75,7516:245:2,0.03
Coryphaenoides,acrolepis,54.25,-165.25,7516:245:1,0.02
Coryphaenoides,acrolepis,53.25,-168.25,7516:238:1,0.01
Coryphaenoides,acrolepis,53.25,-167.75,7516:237:2,0.02
Coryphaenoides,acrolepis,52.75,-169.25,7516:229:3,0.04
Coryphaenoides,acrolepis,52.25,-167.75,7516:227:2,0.12
Coryphaenoides,acrolepis,52.25,-167.25,7516:227:1,0.05
Coryphaenoides,acrolepis,52.75,-166.25,7516:226:3,0.08
Coryphaenoides,acrolepis,52.25,-166.75,7516:226:2,0.03
Coryphaenoides,acrolepis,52.75,-165.75,7516:225:4,0.01
Coryphaenoides,acrolepis,52.75,-165.25,7516:225:3,0.03
Coryphaenoides,acrolepis,51.75,-169.75,7516:219:4,0.11
Coryphaenoides,acrolepis,51.75,-169.25,7516:219:3,0.05
Coryphaenoides,acrolepis,54.25,-162.75,7516:142:2,0.01
Coryphaenoides,acrolepis,54.25,-162.25,7516:142:1,0.12
Coryphaenoides,acrolepis,53.25,-163.25,7516:133:1,0.18
Coryphaenoides,acrolepis,53.25,-161.25,7516:131:1,0.18
Coryphaenoides,acrolepis,52.75,-161.25,7516:121:3,0.17
Coryphaenoides,acrolepis,51.75,-160.75,7516:110:4,0.15
Coryphaenoides,acrolepis,51.75,-160.25,7516:110:3,0.02
Coryphaenoides,acrolepis,50.75,-164.75,7516:104:4,0.12
Coryphaenoides,acrolepis,50.25,-160.25,7516:100:1,0.02
Coryphaenoides,acrolepis,57.25,-156.25,7515:476:1,0.01
Coryphaenoides,acrolepis,57.75,-155.75,7515:475:4,0.01
Coryphaenoides,acrolepis,57.25,-155.75,7515:475:2,0.01
Coryphaenoides,acrolepis,57.25,-155.25,7515:475:1,0.01
Coryphaenoides,acrolepis,55.75,-156.25,7515:456:3,0.04
Coryphaenoides,acrolepis,58.75,-153.75,7515:383:4,0.01
Coryphaenoides,acrolepis,58.75,-153.25,7515:383:3,0.02
Coryphaenoides,acrolepis,56.25,-153.75,7515:363:2,0.01
Coryphaenoides,acrolepis,55.25,-153.75,7515:353:2,0.08
Coryphaenoides,acrolepis,55.25,-150.75,7515:350:2,0.11
Coryphaenoides,acrolepis,55.25,-150.25,7515:350:1,0.04
Coryphaenoides,acrolepis,54.75,-159.25,7515:249:3,0.01
Coryphaenoides,acrolepis,54.75,-155.25,7515:245:3,0.17
Coryphaenoides,acrolepis,53.75,-159.75,7515:239:4,0.12
Coryphaenoides,acrolepis,52.75,-155.75,7515:225:4,0.02
Coryphaenoides,acrolepis,52.25,-155.25,7515:225:1,0.02
Coryphaenoides,acrolepis,54.75,-154.75,7515:144:4,0.05
Coryphaenoides,acrolepis,54.75,-153.25,7515:143:3,0.07
Coryphaenoides,acrolepis,54.25,-153.25,7515:143:1,0.05
Coryphaenoides,acrolepis,54.75,-152.75,7515:142:4,0.08
Coryphaenoides,acrolepis,54.75,-152.25,7515:142:3,0.17
Coryphaenoides,acrolepis,54.75,-151.75,7515:141:4,0.11
Coryphaenoides,acrolepis,53.25,-152.25,7515:132:1,0.06
Coryphaenoides,acrolepis,53.75,-151.25,7515:131:3,0.06
Coryphaenoides,acrolepis,53.75,-150.75,7515:130:4,0.02
Coryphaenoides,acrolepis,52.75,-152.75,7515:122:4,0.01
Coryphaenoides,acrolepis,52.25,-151.25,7515:121:1,0.13
Coryphaenoides,acrolepis,52.25,-150.25,7515:120:1,0.11
Coryphaenoides,acrolepis,58.75,-145.75,7514:485:4,0.04
Coryphaenoides,acrolepis,58.25,-145.75,7514:485:2,0.04
Coryphaenoides,acrolepis,58.25,-145.25,7514:485:1,0.03
Coryphaenoides,acrolepis,57.75,-147.25,7514:477:3,0.10
Coryphaenoides,acrolepis,55.25,-149.75,7514:459:2,0.08
Coryphaenoides,acrolepis,55.25,-149.25,7514:459:1,0.16
Coryphaenoides,acrolepis,55.25,-148.75,7514:458:2,0.08
Coryphaenoides,acrolepis,59.75,-144.75,7514:394:4,0.02
Coryphaenoides,acrolepis,59.75,-141.75,7514:391:4,0.01
Coryphaenoides,acrolepis,59.25,-140.75,7514:390:2,0.01
Coryphaenoides,acrolepis,58.75,-144.75,7514:384:4,0.01
Coryphaenoides,acrolepis,58.75,-144.25,7514:384:3,0.03
Coryphaenoides,acrolepis,58.25,-144.25,7514:384:1,0.03
Coryphaenoides,acrolepis,58.75,-143.75,7514:383:4,0.07
Coryphaenoides,acrolepis,58.75,-143.25,7514:383:3,0.10
Coryphaenoides,acrolepis,58.25,-143.75,7514:383:2,0.05
Coryphaenoides,acrolepis,58.25,-143.25,7514:383:1,0.07
Coryphaenoides,acrolepis,58.25,-142.75,7514:382:2,0.14
Coryphaenoides,acrolepis,58.25,-142.25,7514:382:1,0.15
Coryphaenoides,acrolepis,58.25,-141.75,7514:381:2,0.07
Coryphaenoides,acrolepis,58.25,-141.25,7514:381:1,0.11
Coryphaenoides,acrolepis,58.25,-140.75,7514:380:2,0.19
Coryphaenoides,acrolepis,57.75,-144.25,7514:374:3,0.01
Coryphaenoides,acrolepis,57.75,-143.75,7514:373:4,0.02
Coryphaenoides,acrolepis,57.25,-143.25,7514:373:1,0.01
Coryphaenoides,acrolepis,57.75,-142.75,7514:372:4,0.03
Coryphaenoides,acrolepis,57.75,-142.25,7514:372:3,0.02
Coryphaenoides,acrolepis,57.75,-141.75,7514:371:4,0.05
Coryphaenoides,acrolepis,57.75,-141.25,7514:371:3,0.13
Coryphaenoides,acrolepis,57.25,-141.75,7514:371:2,0.07
Coryphaenoides,acrolepis,57.25,-141.25,7514:371:1,0.12
Coryphaenoides,acrolepis,57.25,-140.75,7514:370:2,0.17
Coryphaenoides,acrolepis,57.25,-140.25,7514:370:1,0.17
Coryphaenoides,acrolepis,56.75,-144.75,7514:364:4,0.10
Coryphaenoides,acrolepis,56.75,-144.25,7514:364:3,0.02
Coryphaenoides,acrolepis,56.75,-143.75,7514:363:4,0.19
Coryphaenoides,acrolepis,56.75,-141.75,7514:361:4,0.11
Coryphaenoides,acrolepis,56.75,-141.25,7514:361:3,0.10
Coryphaenoides,acrolepis,56.25,-141.25,7514:361:1,0.08
Coryphaenoides,acrolepis,56.75,-140.75,7514:360:4,0.13
Coryphaenoides,acrolepis,56.75,-140.25,7514:360:3,0.13
Coryphaenoides,acrolepis,56.25,-140.75,7514:360:2,0.09
Coryphaenoides,acrolepis,56.25,-140.25,7514:360:1,0.12
Coryphaenoides,acrolepis,55.75,-143.75,7514:353:4,0.12
Coryphaenoides,acrolepis,55.25,-143.75,7514:353:2,0.03
