Mapping parameters for Pellona ditchela (Indian pellona)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 ,
Bounding Box (NSWE): ,25,-30,31,155

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,6,11,31,55
Temperature (°C),1,21.47,26.29,28.76,32.96
Salinity (psu),1,21.09,32.47,34.94,36.48
Primary Production (mgC·m-3·day-1) ,1,0.74,3.13,18.55,195.85
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,11.34,166.43,207.56,248.13
Distance to Land (km),0,1,14,244,382
 

Map data (HSPEC) for predicted occurrences (n = 3936): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration,Dissolved Bottom Oxygen,Distance to Land
Pellona,ditchela,4.75,99.75,1009:249:4,0.11,0.16666666666667,0.74019590105329,0.92218732247243,1,1,1,1
Pellona,ditchela,5.75,94.75,1009:354:4,0.17,0.33333333333333,0.88852767944336,1,0.58284516467335,1,1,1
Pellona,ditchela,5.25,98.25,1009:458:1,0.19,0.25,0.77449638730005,0.97016501803808,1,1,1,1
Pellona,ditchela,5.75,98.75,1009:458:4,0.14,0.25,0.75379575093588,0.9720197385979,0.74142260899354,1,1,1
Pellona,ditchela,5.25,99.25,1009:459:1,0.18,0.29166666666667,0.73183036077591,0.94579604137133,0.90125519557852,1,1,1
Pellona,ditchela,1.75,107.25,1010:217:3,0.15,0.16666666666667,0.91672056288945,0.99334986306243,1,1,1,1
Pellona,ditchela,2.25,107.25,1010:227:1,0.19,0.25,0.9253912789481,1,0.82887029167748,1,1,1
Pellona,ditchela,2.25,107.75,1010:227:2,0.17,0.20833333333333,0.90731233869281,0.99680487929413,0.8782426628857,1,1,1
Pellona,ditchela,2.75,107.25,1010:227:3,0.03,0.041666666666667,0.93205246698288,1,0.8121338599833,1,1,1
Pellona,ditchela,3.25,109.75,1010:239:2,0.18,0.25,0.89706533522833,0.98380406921065,0.82970711813312,1,1,1
Pellona,ditchela,4.75,108.75,1010:248:4,0.07,0.083333333333333,0.99971338907879,1,0.8518828243703,1,1,1
Pellona,ditchela,5.75,104.25,1010:354:3,0.08,0.083333333333333,0.98436876932781,1,1,1,1,1
Pellona,ditchela,5.75,104.75,1010:354:4,0.03,0.041666666666667,0.99883737109957,1,0.83472807686698,1,1,1
Pellona,ditchela,7.75,102.25,1010:372:3,0.10,0.125,0.87194873264857,0.92033327233394,0.96778241170874,1,1,1
Pellona,ditchela,8.25,102.25,1010:382:1,0.08,0.125,0.87374209449405,0.90920260250045,0.77112975333151,1,1,1
Pellona,ditchela,5.25,105.25,1010:455:1,0.07,0.083333333333333,0.99861711774552,1,0.80543934575683,1,1,1
Pellona,ditchela,5.25,107.25,1010:457:1,0.10,0.125,1,1,0.78535560824008,1,1,1
Pellona,ditchela,5.75,107.25,1010:457:3,0.11,0.125,1,1,0.86401671055845,1,1,1
Pellona,ditchela,6.25,108.75,1010:468:2,0.11,0.16666666666667,1,1,0.64309627980492,1,1,1
Pellona,ditchela,7.25,108.75,1010:478:2,0.06,0.083333333333333,1,1,0.67573221931897,1,1,1
Pellona,ditchela,4.25,111.25,1011:141:1,0.05,0.083333333333333,0.9303617386591,0.99213304838104,0.65564857922089,1,1,1
Pellona,ditchela,4.25,111.75,1011:141:2,0.05,0.083333333333333,0.91931591942198,0.98692823252485,0.68702927905146,1,1,1
Pellona,ditchela,5.25,111.25,1011:351:1,0.10,0.16666666666667,0.97752411251976,0.9994962856514,0.60334731541792,1,1,1
Pellona,ditchela,7.25,116.25,1011:476:1,0.19,0.20833333333333,0.95147381737119,0.94236499270153,1,1,1,1
Pellona,ditchela,8.75,137.75,1013:487:4,0.16,1,0.88901995704288,1,0.18535566693133,1,1,1
Pellona,ditchela,9.25,138.25,1013:498:1,0.09,1,0.89890865144276,1,0.10418408524604,1,1,1
Pellona,ditchela,9.75,138.25,1013:498:3,0.08,1,0.90853485834031,1,0.093305438741356,1,1,1
Pellona,ditchela,9.75,139.75,1013:499:4,0.09,1,0.90126604352679,1,0.10167365458845,1,1,1
Pellona,ditchela,7.25,143.75,1014:373:2,0.19,1,0.86483931768507,1,0.22217573872358,1,1,1
Pellona,ditchela,7.25,144.25,1014:374:1,0.19,0.91666666666667,0.8660350436256,1,0.23514645136737,1,1,1
Pellona,ditchela,8.25,140.25,1014:380:1,0.19,1,0.87801773434593,1,0.21715482869906,1,1,1
Pellona,ditchela,8.25,144.75,1014:384:2,0.14,1,0.88400499253045,1,0.16276149875699,1,1,1
Pellona,ditchela,8.75,144.75,1014:384:4,0.09,1,0.891794695173,1,0.10418408524604,1,1,1
Pellona,ditchela,6.75,149.25,1014:469:3,0.09,1,0.86419127328055,1,0.099163175221517,1,1,1
Pellona,ditchela,7.75,145.75,1014:475:4,0.12,1,0.87917304266067,1,0.13682007346941,1,1,1
Pellona,ditchela,7.25,146.25,1014:476:1,0.15,1,0.86893557593936,1,0.17573221140077,1,1,1
Pellona,ditchela,7.75,146.25,1014:476:3,0.12,1,0.88173252287364,1,0.14016737929198,1,1,1
Pellona,ditchela,7.25,147.25,1014:477:1,0.04,0.29166666666667,0.8682988848005,1,0.15774058873247,1,1,1
Pellona,ditchela,7.75,147.75,1014:477:4,0.14,1,0.88355903625488,1,0.16401673844045,1,1,1
Pellona,ditchela,7.25,149.25,1014:479:1,0.11,1,0.87921981811524,1,0.12761507987602,1,1,1
Pellona,ditchela,7.75,149.25,1014:479:3,0.13,1,0.89150995526995,1,0.14769876868343,1,1,1
Pellona,ditchela,8.25,145.25,1014:485:1,0.12,1,0.88734921046667,1,0.13891213960852,1,1,1
Pellona,ditchela,8.25,145.75,1014:485:2,0.10,1,0.88883058457148,1,0.116736384662,1,1,1
Pellona,ditchela,8.25,147.25,1014:487:1,0.14,1,0.8927633558001,1,0.15271967870795,1,1,1
Pellona,ditchela,8.25,147.75,1014:487:2,0.17,1,0.89404173351469,1,0.1941422472969,1,1,1
Pellona,ditchela,8.25,149.25,1014:489:1,0.14,1,0.90046586536226,1,0.15815900196029,1,1,1
Pellona,ditchela,9.25,148.25,1014:498:1,0.16,1,0.91645489647274,1,0.1782426907677,1,1,1
Pellona,ditchela,6.75,152.75,1015:362:4,0.04,1,0.86142698015486,1,0.046861935773218,1,1,1
Pellona,ditchela,7.25,151.75,1015:371:2,0.15,1,0.87807041349864,1,0.16778240878151,1,1,1
Pellona,ditchela,7.75,151.75,1015:371:4,0.13,1,0.89166935511998,1,0.14937237288538,1,1,1
Pellona,ditchela,7.25,152.25,1015:372:1,0.09,1,0.87835696992419,1,0.097907959892722,1,1,1
Pellona,ditchela,7.75,152.25,1015:372:3,0.06,1,0.89321521577381,1,0.065271971669344,1,1,1
Pellona,ditchela,8.75,150.25,1015:380:3,0.16,1,0.91461021786645,1,0.17112971460408,1,1,1
Pellona,ditchela,8.25,151.75,1015:381:2,0.05,1,0.89636415754045,1,0.056485366949103,1,1,1
Pellona,ditchela,8.75,151.25,1015:381:3,0.05,1,0.90789271763393,1,0.057740582277897,1,1,1
Pellona,ditchela,8.75,151.75,1015:381:4,0.05,1,0.90969062078567,1,0.0531380854812,1,1,1
Pellona,ditchela,8.75,152.25,1015:382:3,0.04,1,0.91378551664807,1,0.044351456406289,1,1,1
Pellona,ditchela,8.25,154.25,1015:384:1,0.02,1,0.91082458496093,1,0.017573229017741,1,1,1
Pellona,ditchela,17.25,38.75,1103:478:2,0.16,1,0.82655474344891,0.19737867875532,1,1,1,1
Pellona,ditchela,17.75,38.75,1103:478:4,0.06,1,0.85356052943638,0.069504576844025,1,1,1,1
Pellona,ditchela,10.75,43.75,1104:103:4,0.05,1,0.97094285147531,0.05243504511844,1,1,1,1
Pellona,ditchela,10.25,44.25,1104:104:1,0.09,1,1,0.091040276861817,1,1,1,1
Pellona,ditchela,10.25,44.75,1104:104:2,0.09,1,1,0.085298414354217,1,1,1,1
Pellona,ditchela,10.75,44.25,1104:104:3,0.03,1,0.98388648260207,0.030213195008115,1,1,1,1
Pellona,ditchela,11.75,42.25,1104:112:3,0.01,1,0.89230059669131,0.010473375196556,1,1,1,1
Pellona,ditchela,11.25,43.75,1104:113:2,0.02,1,0.96967446463448,0.023842155159283,1,1,1,1
Pellona,ditchela,11.75,43.75,1104:113:4,0.03,1,0.998090780349,0.034065048415905,1,1,1,1
Pellona,ditchela,12.25,43.25,1104:123:1,0.02,1,0.96881252470471,0.023227840274934,1,1,1,1
Pellona,ditchela,12.25,43.75,1104:123:2,0.01,0.20833333333333,1,0.066670801732464,1,1,1,1
Pellona,ditchela,12.75,43.25,1104:123:3,0.03,1,1,0.029304108062337,1,1,1,1
Pellona,ditchela,12.75,43.75,1104:123:4,0.08,1,1,0.080037104619026,0.99938660266705,1,1,1
Pellona,ditchela,12.25,44.25,1104:124:1,0.10,1,1,0.10188243915506,1,1,1,1
Pellona,ditchela,12.75,44.25,1104:124:3,0.13,1,1,0.1336633261148,0.97820634175947,1,1,1
Pellona,ditchela,12.75,44.75,1104:124:4,0.18,1,1,0.19184736772019,0.95248166792351,1,1,1
Pellona,ditchela,13.25,43.25,1104:133:1,0.03,1,1,0.03329467773435,1,1,1,1
Pellona,ditchela,13.75,43.25,1104:133:3,0.03,1,0.98479701450893,0.03157310981253,1,1,1,1
