Mapping parameters for Astropecten irregularis ()

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  27 |  34 |  37 ,
Bounding Box (NSWE): ,72,9,-19,37

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,50,400,1829
Temperature (°C),1,6.73,9.99,18.79,27.83
Salinity (psu),1,5.06,32.26,36.5,38.59
Primary Production (mgC·m-3·day-1) ,1,0.3,2.15,16.47,81.31
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0.09
Dissolved Bottom Oxygen (mmol·m-3),0,115.88,237.47,292.5,387.65
Distance to Land (km),0,0,7,209,342
 

Map data (HSPEC) for predicted occurrences (n = 3127): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration,Dissolved Bottom Oxygen,Distance to Land
Astropecten,irregularis,37.75,0.75,1300:370:4,0.03,0.11756473058083,0.87895647403414,0.93423571426904,0.31297297257225,1,1,1
Astropecten,irregularis,37.25,4.75,1300:374:2,0.15,0.50244926522043,0.86968937595334,0.88696814724134,0.38648651097272,1,1,1
Astropecten,irregularis,38.25,0.75,1300:380:2,0.17,1,0.87281371428904,0.89344583173689,0.21189187693636,1,1,1
Astropecten,irregularis,38.75,0.75,1300:380:4,0.17,1,0.8849190484106,0.83193794506019,0.22540539895763,1,1,1
Astropecten,irregularis,38.25,1.25,1300:381:1,0.12,1,0.86744338854225,0.8882914273933,0.15567567315255,1,1,1
Astropecten,irregularis,38.25,1.75,1300:381:2,0.09,0.80475857242827,0.8675533142765,0.88199443908397,0.14702702157602,1,1,1
Astropecten,irregularis,38.75,1.25,1300:381:3,0.11,1,0.86934651737719,0.80790535228675,0.15189189202077,1,1,1
Astropecten,irregularis,38.75,1.75,1300:381:4,0.08,1,0.86513895693079,0.80817730917316,0.11891891968411,1,1,1
Astropecten,irregularis,38.25,2.25,1300:382:1,0.06,0.53184044786564,0.86782127144062,0.8769239945845,0.15891890962784,1,1,1
Astropecten,irregularis,38.75,2.25,1300:382:3,0.08,0.86634009797061,0.86330271189191,0.83555004357153,0.12162161150293,1,1,1
Astropecten,irregularis,38.75,2.75,1300:382:4,0.09,1,0.86477605431481,0.83046134693201,0.12594593729119,1,1,1
Astropecten,irregularis,38.75,3.25,1300:383:3,0.05,0.48705388383485,0.86592130745407,0.822987095591,0.13351349955475,1,1,1
Astropecten,irregularis,39.25,0.75,1300:390:2,0.13,0.8257522743177,0.90908414283685,0.75362166263268,0.22756757758356,1,1,1
Astropecten,irregularis,39.25,1.25,1300:391:1,0.11,1,0.89117932952611,0.74529686156641,0.16756756120437,1,1,1
Astropecten,irregularis,39.25,1.75,1300:391:2,0.10,1,0.87770213912019,0.74224327853991,0.1475675662325,1,1,1
Astropecten,irregularis,39.75,1.25,1300:391:3,0.16,0.8999300209937,0.91985159004684,0.64755482650828,0.28918919646861,1,1,1
Astropecten,irregularis,39.75,1.75,1300:391:4,0.07,0.57452764170749,0.90073864860873,0.65417487769608,0.20378377001632,1,1,1
Astropecten,irregularis,39.25,2.25,1300:392:1,0.09,1,0.86816180912794,0.77312407425143,0.13135135239242,1,1,1
Astropecten,irregularis,39.25,2.75,1300:392:2,0.08,1,0.8695817711079,0.76607144734507,0.12594593729119,1,1,1
Astropecten,irregularis,39.75,2.25,1300:392:3,0.10,1,0.88530431595524,0.69724445251756,0.1540540391831,1,1,1
Astropecten,irregularis,39.75,2.75,1300:392:4,0.09,1,0.89068181535838,0.67982278486187,0.14601521511134,1,1,1
Astropecten,irregularis,39.25,3.25,1300:393:1,0.07,1,0.87561903590649,0.74796532443837,0.11081081276407,1,1,1
Astropecten,irregularis,39.25,3.75,1300:393:2,0.07,1,0.87942255070779,0.73179940401651,0.11351350458289,1,1,1
Astropecten,irregularis,39.75,3.25,1300:393:3,0.06,1,0.89552192350405,0.64295528722153,0.10864863413814,1,1,1
Astropecten,irregularis,39.75,3.75,1300:393:4,0.07,1,0.89584283913132,0.65676120593789,0.12702702660416,1,1,1
Astropecten,irregularis,39.25,4.25,1300:394:1,0.03,0.35689293212036,0.88426075994441,0.74039616196919,0.11189190207704,1,1,1
Astropecten,irregularis,39.25,4.75,1300:394:2,0.02,0.36808957312806,0.88442069028331,0.74272330982263,0.10270270584403,1,1,1
