Mapping parameters for Myctophum nitidulum (Pearly lanternfish)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 21 |  31 |  34 |  41 |  47 |  51 |  57 |  61 |  67 |  71 |  77 |  81,
Bounding Box (NSWE): ,42,-52,112,-117

Pelagic: True,
Layer used to generate probabilities: Bottom,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,412,556,897,1537
Temperature (°C),1,-0.73,0.9,7.14,29.09
Salinity (psu),1,33.35,34.1,35.1,35.66
Primary Production (mgC·m-3·day-1) ,1,-0.64,0.36,13.74,67.43
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),1,10.84,89.98,189.51,226.87
Distance to Land (km),0,1,51,1463,2183
 

Map data (HSPEC) for predicted occurrences (n = 42745): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Myctophum,nitidulum,41.25,-124.75,7412:114:2,0.09
Myctophum,nitidulum,40.75,-124.75,7412:104:4,0.01
Myctophum,nitidulum,40.25,-124.75,7412:104:2,0.01
Myctophum,nitidulum,40.25,-124.25,7412:104:1,0.04
Myctophum,nitidulum,39.75,-124.25,7312:394:3,0.09
Myctophum,nitidulum,39.25,-124.25,7312:394:1,0.07
Myctophum,nitidulum,39.25,-123.75,7312:393:2,0.06
Myctophum,nitidulum,38.75,-123.75,7312:383:4,0.19
Myctophum,nitidulum,38.25,-123.25,7312:383:1,0.08
Myctophum,nitidulum,37.75,-123.25,7312:373:3,0.01
Myctophum,nitidulum,37.25,-123.25,7312:373:1,0.17
Myctophum,nitidulum,36.25,-122.25,7312:362:1,0.03
Myctophum,nitidulum,36.25,-121.75,7312:361:2,0.08
Myctophum,nitidulum,35.75,-121.75,7312:351:4,0.01
Myctophum,nitidulum,35.75,-121.25,7312:351:3,0.11
Myctophum,nitidulum,35.25,-121.25,7312:351:1,0.04
Myctophum,nitidulum,35.25,-120.75,7312:350:2,0.04
Myctophum,nitidulum,34.75,-121.25,7312:141:3,0.08
Myctophum,nitidulum,34.25,-120.75,7312:140:2,0.02
Myctophum,nitidulum,34.25,-120.25,7312:140:1,0.10
Myctophum,nitidulum,33.75,-120.25,7312:130:3,0.05
Myctophum,nitidulum,33.25,-120.25,7312:130:1,0.08
