Mapping parameters for Nematoflustra flagellata ()

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Computer-generated,
Map Option: In FAO
FAOAreas: 48 |  58 |  81 |  88,
Bounding Box (NSWE): ,,,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,30,197,582,1320
Temperature (°C),1,-2,-1.73,-0.22,15.26
Salinity (psu),1,32.56,33.24,34.24,35.27
Primary Production (mgC·m-3·day-1) ,1,0.64,1.64,8.36,24.91
Sea Ice Concentration (0-1 fraction),1,-0.61,0.03,0.66,0.8
Dissolved Bottom Oxygen (mmol·m-3),0,145.03,215.51,326.52,408.31
Distance to Land (km),0,2,7,257,751
 

Map data (HSPEC) for predicted occurrences (n = 5039): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Nematoflustra,flagellata,-45.75,34.75,3403:354:4,0.05
Nematoflustra,flagellata,-46.75,34.75,3403:364:4,0.11
Nematoflustra,flagellata,-47.25,32.75,3403:372:2,0.10
Nematoflustra,flagellata,-45.25,36.25,3403:456:1,0.19
Nematoflustra,flagellata,-45.75,38.75,3403:458:4,0.05
Nematoflustra,flagellata,-45.75,39.25,3403:459:3,0.02
Nematoflustra,flagellata,-47.25,38.25,3403:478:1,0.07
Nematoflustra,flagellata,-45.25,40.75,3404:350:2,0.02
Nematoflustra,flagellata,-45.75,40.75,3404:350:4,0.07
Nematoflustra,flagellata,-45.25,41.25,3404:351:1,0.04
Nematoflustra,flagellata,-45.25,43.75,3404:353:2,0.11
Nematoflustra,flagellata,-45.25,44.25,3404:354:1,0.19
Nematoflustra,flagellata,-46.25,40.25,3404:360:1,0.02
Nematoflustra,flagellata,-46.75,40.25,3404:360:3,0.05
Nematoflustra,flagellata,-47.75,43.75,3404:373:4,0.15
Nematoflustra,flagellata,-45.75,45.25,3404:455:3,0.03
Nematoflustra,flagellata,-45.75,45.75,3404:455:4,0.03
Nematoflustra,flagellata,-45.25,46.75,3404:456:2,0.07
Nematoflustra,flagellata,-45.75,46.75,3404:456:4,0.11
Nematoflustra,flagellata,-45.25,51.25,3405:351:1,0.03
Nematoflustra,flagellata,-48.75,62.75,3406:382:4,0.06
Nematoflustra,flagellata,-48.75,63.25,3406:383:3,0.04
