Mapping parameters for Gobiesox rhessodon (California clingfish)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Computer-generated,
Map Option: In FAO
FAOAreas: 77,
Bounding Box (NSWE): ,,,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,1,6,11
Temperature (°C),1,13.73,15.47,22.52,27.09
Salinity (psu),1,31.04,33.11,34.11,35.56
Primary Production (mgC·m-3·day-1) ,1,1.36,4.91,51.74,92.84
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,1.1,13.91,229.8,253.89
Distance to Land (km),0,3,6,72,98
 

Map data (HSPEC) for predicted occurrences (n = 383): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Gobiesox,rhessodon,-28.25,153.25,3215:383:1,0.08
Gobiesox,rhessodon,-28.25,153.75,3215:383:2,0.09
Gobiesox,rhessodon,-28.75,153.75,3215:383:4,0.08
Gobiesox,rhessodon,-29.25,153.25,3215:393:1,0.08
Gobiesox,rhessodon,-29.25,153.75,3215:393:2,0.08
Gobiesox,rhessodon,-29.75,153.25,3215:393:3,0.08
Gobiesox,rhessodon,-30.25,153.25,3315:103:1,0.07
Gobiesox,rhessodon,-30.75,153.25,3315:103:3,0.06
Gobiesox,rhessodon,-31.25,152.75,3315:112:2,0.05
Gobiesox,rhessodon,-31.75,152.75,3315:112:4,0.04
Gobiesox,rhessodon,-31.25,153.25,3315:113:1,0.05
Gobiesox,rhessodon,-32.75,151.75,3315:121:4,0.02
Gobiesox,rhessodon,-32.25,152.25,3315:122:1,0.03
Gobiesox,rhessodon,-32.25,152.75,3315:122:2,0.02
Gobiesox,rhessodon,-32.75,152.25,3315:122:3,0.02
