Mapping parameters for Rostroraja alba (White skate)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  27 |  34 |  37 |  47 |  51 ,
Bounding Box (NSWE): ,56,-37,-19,36

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,10,50,500,750
Temperature (°C),1,12.7,15.04,26.4,30.6
Salinity (psu),1,21.03,33.15,37.72,38.5
Primary Production (mgC·m-3·day-1) ,1,-0.12,0.88,50.16,110.27
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,8.45,107.42,247.2,316.53
Distance to Land (km),0,0,10,200,682
 

Map data (HSPEC) for predicted occurrences (n = 1722): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration,Dissolved Bottom Oxygen,Distance to Land
Rostroraja,alba,1.75,9.75,1000:219:4,0.18,1,0.70322754269555,0.25416039948416,1,1,1,1
Rostroraja,alba,2.25,9.75,1000:229:2,0.11,1,0.68010729835148,0.15999623415101,1,1,1,1
Rostroraja,alba,2.75,9.75,1000:229:4,0.11,1,0.66694931756883,0.15789154103093,1,1,1,1
Rostroraja,alba,3.25,6.75,1000:236:2,0.09,0.176,0.62874966575986,0.79627263034531,1,1,1,1
Rostroraja,alba,3.25,7.25,1000:237:1,0.14,0.328,0.62878145490374,0.74609771577438,0.89899999450892,1,1,1
Rostroraja,alba,3.75,8.25,1000:238:3,0.19,1,0.62819744291759,0.52446443412957,0.57799999497831,1,1,1
Rostroraja,alba,3.25,9.75,1000:239:2,0.07,1,0.65411195300874,0.11076382048453,1,1,1,1
Rostroraja,alba,3.75,9.25,1000:239:3,0.10,1,0.6299490247454,0.16498020537222,1,1,1,1
Rostroraja,alba,3.75,9.75,1000:239:4,0.09,0.825,0.65556199210031,0.16405359903971,1,1,1,1
Rostroraja,alba,4.25,8.75,1000:248:2,0.18,1,0.63701938447498,0.28013165791829,1,1,1,1
Rostroraja,alba,4.25,9.25,1000:249:1,0.15,1,0.66216505141486,0.22876764051985,1,1,1,1
Rostroraja,alba,24.75,34.75,1203:144:4,0.01,0.075,0.98651150294712,0.14620560866141,1,1,1,1
Rostroraja,alba,24.25,35.25,1203:245:1,0.19,1,0.91296096075148,0.2124346219577,1,1,1,1
Rostroraja,alba,24.75,35.25,1203:245:3,0.01,1,0.98676263718379,0.013390565529875,1,1,1,1
Rostroraja,alba,24.75,35.75,1203:245:4,0.16,1,0.9115340823219,0.18007327348756,1,1,1,1
Rostroraja,alba,25.25,35.75,1203:455:2,0.03,0.7,0.90929158528645,0.04075857309192,1,1,1,1
Rostroraja,alba,39.75,8.75,1300:498:4,0.12,0.15,1,1,0.83099394699559,1,1,1
Rostroraja,alba,32.25,14.75,1301:124:2,0.08,0.175,1,0.61314900716141,0.78943804267794,1,1,1
Rostroraja,alba,33.25,14.75,1301:134:2,0.16,1,1,0.23142496744795,0.70699998771772,1,1,1
Rostroraja,alba,33.75,14.25,1301:134:3,0.18,1,1,0.25666554768885,0.69999999262392,1,1,1
Rostroraja,alba,33.75,14.75,1301:134:4,0.16,1,1,0.22574204664961,0.70599998010322,1,1,1
Rostroraja,alba,34.25,14.75,1301:144:2,0.19,1,1,0.27108314709782,0.71700000565499,1,1,1
Rostroraja,alba,31.75,15.25,1301:215:3,0.17,0.275,1,0.74866857284154,0.82195709122345,1,1,1
Rostroraja,alba,31.75,16.75,1301:216:4,0.13,1,1,0.17662537403589,0.72400000074878,1,1,1
Rostroraja,alba,31.75,17.25,1301:217:3,0.09,1,1,0.12590457231564,0.71399998281151,1,1,1
Rostroraja,alba,31.75,17.75,1301:217:4,0.07,1,1,0.095000633826668,0.71200002579018,1,1,1
Rostroraja,alba,31.25,18.75,1301:218:2,0.15,1,1,0.2144055488782,0.69299999753013,1,1,1
Rostroraja,alba,31.75,19.25,1301:219:3,0.11,1,1,0.16017326941859,0.69700002798811,1,1,1
Rostroraja,alba,32.25,15.75,1301:225:2,0.16,1,1,0.22105681590538,0.73400001868606,1,1,1
Rostroraja,alba,32.75,15.25,1301:225:3,0.17,1,1,0.23508805495038,0.73799999093637,1,1,1
Rostroraja,alba,32.75,15.75,1301:225:4,0.10,1,1,0.13689872546077,0.72500000836328,1,1,1
Rostroraja,alba,32.25,16.25,1301:226:1,0.08,1,1,0.10812221429282,0.72299999313429,1,1,1
Rostroraja,alba,32.25,19.25,1301:229:1,0.05,1,1,0.073755704439612,0.70200000785291,1,1,1
Rostroraja,alba,32.25,19.75,1301:229:2,0.10,1,1,0.12563558725205,0.78600000718608,1,1,1
Rostroraja,alba,32.75,19.75,1301:229:4,0.02,1,1,0.02243335430436,0.71100001817569,1,1,1
Rostroraja,alba,33.25,15.25,1301:235:1,0.03,0.288,1,0.170888656225,0.71100001817569,1,1,1
Rostroraja,alba,33.75,15.25,1301:235:3,0.16,1,1,0.22205450595949,0.70799999533221,1,1,1
Rostroraja,alba,33.75,15.75,1301:235:4,0.15,1,1,0.21146627572872,0.70799999533221,1,1,1
Rostroraja,alba,38.75,12.75,1301:382:4,0.18,0.3,1,1,0.61399997806176,1,1,1
Rostroraja,alba,36.75,15.75,1301:465:4,0.08,0.2,1,0.45952919201974,0.81900002563372,1,1,1
Rostroraja,alba,37.75,15.25,1301:475:3,0.18,1,1,0.17724159436346,1,1,1,1
Rostroraja,alba,37.75,15.75,1301:475:4,0.19,1,1,0.19071041009359,1,1,1,1
Rostroraja,alba,37.75,16.25,1301:476:3,0.19,1,1,0.20582248003051,0.9199999797903,1,1,1
Rostroraja,alba,38.25,16.25,1301:486:1,0.03,1,1,0.033975258851663,1,1,1,1
Rostroraja,alba,39.75,19.75,1301:499:4,0.05,1,1,0.048407530173332,1,1,1,1
Rostroraja,alba,32.25,20.25,1302:120:1,0.13,1,1,0.17567659035705,0.75646084163338,1,1,1
Rostroraja,alba,35.75,24.25,1302:354:3,0.15,1,1,0.21334917117384,0.7219999855198,1,1,1
Rostroraja,alba,35.75,24.75,1302:354:4,0.06,1,1,0.085992079514742,0.70100000023842,1,1,1
Rostroraja,alba,37.25,20.75,1302:370:2,0.01,0.612,1,0.029412294045509,0.69199998991564,1,1,1
Rostroraja,alba,37.25,21.25,1302:371:1,0.11,1,1,0.11171194223256,1,1,1,1
Rostroraja,alba,37.75,21.25,1302:371:3,0.03,1,1,0.034752870217311,1,1,1,1
Rostroraja,alba,36.75,25.25,1302:465:3,0.06,1,1,0.080935160318974,0.75099997350946,1,1,1
Rostroraja,alba,37.75,25.75,1302:475:4,0.03,1,1,0.03125117375295,0.88600001193583,1,1,1
Rostroraja,alba,31.75,30.75,1303:110:4,0.19,1,1,0.19049522204282,1,1,1,1
Rostroraja,alba,31.25,31.75,1303:111:2,0.02,0.1,1,0.2372643886468,1,1,1,1
Rostroraja,alba,31.75,32.25,1303:112:3,0.15,1,1,0.15604068071411,0.96799999604002,1,1,1
Rostroraja,alba,36.75,31.75,1303:361:4,0.11,1,1,0.10996109400038,1,1,1,1
Rostroraja,alba,36.75,34.25,1303:364:3,0.03,1,1,0.029524778708461,1,1,1,1
Rostroraja,alba,43.75,8.75,1400:238:4,0.03,0.096,1,0.5153558193109,0.52900000021793,1,1,1
Rostroraja,alba,49.25,0.25,1400:390:1,0.19,1,0.18501803406282,1,1,1,1,1
