Mapping parameters for Scorpaena cardinalis (Eastern red scorpionfish)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Computer-generated,
Map Option: In FAO
FAOAreas: 81,
Bounding Box (NSWE): ,,,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,16,75,154
Temperature (°C),1,8.58,12.87,21.63,26.4
Salinity (psu),1,34.11,34.61,35.63,36.13
Primary Production (mgC·m-3·day-1) ,1,0.97,2.75,24.26,62.09
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,153.1,179.71,257.16,284.9
Distance to Land (km),0,0,12,250,561
 

Map data (HSPEC) for predicted occurrences (n = 327): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Scorpaena,cardinalis,-25.25,161.75,3216:351:2,0.19
Scorpaena,cardinalis,-25.75,161.75,3216:351:4,0.19
Scorpaena,cardinalis,-25.25,162.25,3216:352:1,0.19
Scorpaena,cardinalis,-25.25,162.75,3216:352:2,0.18
Scorpaena,cardinalis,-25.75,162.25,3216:352:3,0.18
Scorpaena,cardinalis,-25.75,162.75,3216:352:4,0.17
Scorpaena,cardinalis,-25.75,163.25,3216:353:3,0.17
Scorpaena,cardinalis,-25.75,163.75,3216:353:4,0.08
Scorpaena,cardinalis,-26.25,161.25,3216:361:1,0.18
Scorpaena,cardinalis,-26.25,161.75,3216:361:2,0.19
Scorpaena,cardinalis,-26.25,162.25,3216:362:1,0.18
Scorpaena,cardinalis,-26.25,167.25,3216:467:1,0.06
Scorpaena,cardinalis,-34.25,151.75,3315:141:2,0.09
Scorpaena,cardinalis,-35.25,151.25,3315:351:1,0.16
Scorpaena,cardinalis,-35.25,173.75,3317:353:2,0.12
Scorpaena,cardinalis,-36.75,174.75,3317:364:4,0.13
Scorpaena,cardinalis,-37.75,175.75,3317:475:4,0.06
Scorpaena,cardinalis,-37.25,177.75,3317:477:2,0.13
Scorpaena,cardinalis,-49.25,164.25,3416:394:1,0.14
Scorpaena,cardinalis,-49.75,164.25,3416:394:3,0.04
Scorpaena,cardinalis,-45.75,167.25,3416:457:3,0.06
Scorpaena,cardinalis,-46.25,165.75,3416:465:2,0.18
Scorpaena,cardinalis,-46.75,165.75,3416:465:4,0.14
Scorpaena,cardinalis,-46.75,166.25,3416:466:3,0.12
Scorpaena,cardinalis,-46.75,168.25,3416:468:3,0.05
Scorpaena,cardinalis,-47.25,169.75,3416:479:2,0.05
Scorpaena,cardinalis,-49.75,166.25,3416:496:3,0.18
Scorpaena,cardinalis,-49.75,166.75,3416:496:4,0.10
Scorpaena,cardinalis,-49.75,167.25,3416:497:3,0.04
