Mapping parameters for Dendrodoa grossularia (baked-bean ascidian)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  18 |  21 |  27 ,
Bounding Box (NSWE): ,81,40,-64,-156

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,322,966,2340
Temperature (°C),1,-1.71,9.68,12.79,14.92
Salinity (psu),1,5.21,28.95,35.11,37
Primary Production (mgC·m-3·day-1) ,1,1.16,3.56,20.42,43.98
Sea Ice Concentration (0-1 fraction),1,-1,0,0.66,0.97
Dissolved Bottom Oxygen (mmol·m-3),0,239.43,262.44,296.08,408.48
Distance to Land (km),0,0,3,82,227
 

Map data (HSPEC) for predicted occurrences (n = 9822): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration,Dissolved Bottom Oxygen,Distance to Land
Dendrodoa,grossularia,49.25,0.25,1400:390:1,0.16,0.18633540372671,0.83899427243803,1,1,1,1,1
Dendrodoa,grossularia,49.75,0.25,1400:390:3,0.14,0.18012422360248,0.95682006262836,1,0.81065366302059,1,1,1
Dendrodoa,grossularia,49.75,0.75,1400:390:4,0.17,0.19875776397516,0.92406963294662,1,0.93404631443157,1,1,1
Dendrodoa,grossularia,49.75,1.25,1400:391:3,0.16,0.19875776397516,0.88583490434385,1,0.92152334630793,1,1,1
Dendrodoa,grossularia,50.25,0.25,1500:100:1,0.17,0.17701863354037,0.9870479565831,1,1,1,1,1
Dendrodoa,grossularia,50.75,0.25,1500:100:3,0.18,0.1832298136646,1,1,1,1,1,1
Dendrodoa,grossularia,50.25,1.25,1500:101:1,0.15,0.22670807453416,1,1,0.68128180999707,1,1,1
Dendrodoa,grossularia,50.25,1.75,1500:101:2,0.15,0.17701863354037,0.9712223357438,1,0.88046893953063,1,1,1
Dendrodoa,grossularia,50.75,1.25,1500:101:3,0.19,0.18633540372671,1,1,1,1,1,1
Dendrodoa,grossularia,50.75,1.75,1500:101:4,0.16,0.16459627329193,1,1,1,1,1,1
Dendrodoa,grossularia,51.25,0.75,1500:110:2,0.11,0.11180124223602,1,1,1,1,1,1
Dendrodoa,grossularia,51.25,1.25,1500:111:1,0.19,0.19254658385093,1,1,1,1,1,1
Dendrodoa,grossularia,51.25,1.75,1500:111:2,0.16,0.15527950310559,1,1,1,1,1,1
