Mapping parameters for Opsanus beta (Gulf toadfish)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  31 ,
Bounding Box (NSWE): ,35,15,-98,-74

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,5,26,50
Temperature (°C),1,19.87,23.41,27.62,31.82
Salinity (psu),1,18.94,27.3,36.2,40.29
Primary Production (mgC·m-3·day-1) ,1,-0.4,0.6,30.39,50.55
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,145.71,194.6,225.37,251.58
Distance to Land (km),0,1,4,97,274
 

Map data (HSPEC) for predicted occurrences (n = 599): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Opsanus,beta,30.25,-93.75,7309:103:2,0.12
Opsanus,beta,30.25,-88.75,7308:208:2,0.15
Opsanus,beta,32.75,-80.75,7308:120:4,0.11
Opsanus,beta,34.25,-75.75,7307:245:2,0.04
Opsanus,beta,25.75,-96.25,7209:456:3,0.14
Opsanus,beta,29.75,-90.25,7209:390:3,0.06
Opsanus,beta,29.75,-89.75,7208:499:4,0.09
Opsanus,beta,29.75,-89.25,7208:499:3,0.10
Opsanus,beta,29.25,-86.25,7208:496:1,0.04
Opsanus,beta,25.25,-83.75,7208:353:2,0.15
Opsanus,beta,23.25,-88.25,7208:238:1,0.17
Opsanus,beta,23.25,-77.25,7207:237:1,0.03
Opsanus,beta,20.25,-75.75,7207:205:2,0.18
Opsanus,beta,20.25,-75.25,7207:205:1,0.19
Opsanus,beta,30.75,-87.25,7308:207:3,0.36
Opsanus,beta,30.25,-85.25,7308:205:1,0.20
Opsanus,beta,34.75,-77.25,7307:247:3,0.32
Opsanus,beta,33.25,-79.75,7307:239:2,0.20
Opsanus,beta,30.75,-79.75,7307:209:4,0.21
Opsanus,beta,27.25,-97.75,7209:477:2,0.20
Opsanus,beta,29.75,-94.75,7209:394:4,0.39
Opsanus,beta,23.25,-97.25,7209:237:1,0.33
Opsanus,beta,22.25,-97.75,7209:227:2,0.36
Opsanus,beta,29.25,-89.75,7208:499:2,0.34
Opsanus,beta,28.75,-85.25,7208:485:3,0.29
Opsanus,beta,28.25,-84.75,7208:384:2,0.33
Opsanus,beta,26.75,-81.75,7208:361:4,0.20
Opsanus,beta,22.75,-80.25,7208:120:3,0.39
Opsanus,beta,21.25,-77.25,7207:217:1,0.20
Opsanus,beta,18.25,-91.75,7109:381:2,0.20
Opsanus,beta,30.75,-88.25,7308:208:3,0.54
Opsanus,beta,30.75,-86.25,7308:206:3,0.56
Opsanus,beta,34.25,-77.75,7307:247:2,0.43
Opsanus,beta,34.25,-77.25,7307:247:1,0.59
Opsanus,beta,34.75,-76.75,7307:246:4,0.49
Opsanus,beta,34.75,-75.25,7307:245:3,0.42
Opsanus,beta,33.75,-79.25,7307:239:3,0.41
