Mapping parameters for Sebastes ruberrimus (Yelloweye rockfish)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 67 |  77,
Bounding Box (NSWE): ,60,28,-170,-115

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,15,78,255,549
Temperature (°C),1,1.2,6.21,13.19,17.67
Salinity (psu),1,24.18,29.59,32.94,34.06
Primary Production (mgC·m-3·day-1) ,1,4.01,10.98,45.04,89.76
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0.01
Dissolved Bottom Oxygen (mmol·m-3),0,9.66,29.27,294.95,312.54
Distance to Land (km),0,2,10,124,445
 

Map data (HSPEC) for predicted occurrences (n = 603): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Sebastes,ruberrimus,56.75,-167.25,7516:467:3,0.15
Sebastes,ruberrimus,56.75,-166.75,7516:466:4,0.06
Sebastes,ruberrimus,57.25,-160.25,7516:370:1,0.01
Sebastes,ruberrimus,56.75,-162.25,7516:362:3,0.01
Sebastes,ruberrimus,56.75,-161.75,7516:361:4,0.06
Sebastes,ruberrimus,56.75,-161.25,7516:361:3,0.12
Sebastes,ruberrimus,56.75,-160.75,7516:360:4,0.17
Sebastes,ruberrimus,56.75,-160.25,7516:360:3,0.11
Sebastes,ruberrimus,54.25,-167.25,7516:247:1,0.13
Sebastes,ruberrimus,53.75,-161.75,7516:131:4,0.05
Sebastes,ruberrimus,57.75,-156.25,7515:476:3,0.10
Sebastes,ruberrimus,56.75,-159.75,7515:469:4,0.04
Sebastes,ruberrimus,56.75,-157.75,7515:467:4,0.08
Sebastes,ruberrimus,59.75,-150.25,7515:390:3,0.10
Sebastes,ruberrimus,54.75,-150.25,7515:140:3,0.03
Sebastes,ruberrimus,56.25,-142.75,7514:362:2,0.10
Sebastes,ruberrimus,55.75,-141.75,7514:351:4,0.12
Sebastes,ruberrimus,50.75,-143.25,7514:103:3,0.02
Sebastes,ruberrimus,59.75,-139.25,7513:499:3,0.01
Sebastes,ruberrimus,56.75,-133.75,7513:363:4,0.10
Sebastes,ruberrimus,56.25,-131.75,7513:361:2,0.16
Sebastes,ruberrimus,55.25,-132.75,7513:352:2,0.11
Sebastes,ruberrimus,53.25,-135.75,7513:235:2,0.14
Sebastes,ruberrimus,51.25,-127.25,7512:217:1,0.19
Sebastes,ruberrimus,49.75,-123.75,7412:393:4,0.16
Sebastes,ruberrimus,49.25,-122.75,7412:392:2,0.03
Sebastes,ruberrimus,48.75,-123.75,7412:383:4,0.12
Sebastes,ruberrimus,48.25,-123.25,7412:383:1,0.18
Sebastes,ruberrimus,48.75,-122.25,7412:382:3,0.07
Sebastes,ruberrimus,48.25,-122.75,7412:382:2,0.12
Sebastes,ruberrimus,48.25,-122.25,7412:382:1,0.18
Sebastes,ruberrimus,47.75,-122.25,7412:372:3,0.19
Sebastes,ruberrimus,46.25,-124.25,7412:364:1,0.10
Sebastes,ruberrimus,46.75,-123.75,7412:363:4,0.17
Sebastes,ruberrimus,46.25,-123.75,7412:363:2,0.05
Sebastes,ruberrimus,38.25,-122.75,7312:382:2,0.16
Sebastes,ruberrimus,38.25,-122.25,7312:382:1,0.06
Sebastes,ruberrimus,37.25,-122.75,7312:372:2,0.19
Sebastes,ruberrimus,37.25,-122.25,7312:372:1,0.18
Sebastes,ruberrimus,34.25,-121.25,7312:141:1,0.10
Sebastes,ruberrimus,34.75,-120.25,7312:140:3,0.04
Sebastes,ruberrimus,33.25,-120.25,7312:130:1,0.12
Sebastes,ruberrimus,32.75,-120.25,7312:120:3,0.01
Sebastes,ruberrimus,34.25,-118.75,7311:248:2,0.15
Sebastes,ruberrimus,33.75,-119.25,7311:239:3,0.14
Sebastes,ruberrimus,33.25,-119.25,7311:239:1,0.18
Sebastes,ruberrimus,33.75,-118.75,7311:238:4,0.09
Sebastes,ruberrimus,33.75,-118.25,7311:238:3,0.06
Sebastes,ruberrimus,33.25,-118.75,7311:238:2,0.08
Sebastes,ruberrimus,33.25,-118.25,7311:238:1,0.03
Sebastes,ruberrimus,32.75,-119.75,7311:229:4,0.08
Sebastes,ruberrimus,32.75,-119.25,7311:229:3,0.08
Sebastes,ruberrimus,32.25,-119.25,7311:229:1,0.03
Sebastes,ruberrimus,32.75,-118.75,7311:228:4,0.07
Sebastes,ruberrimus,32.75,-118.25,7311:228:3,0.04
Sebastes,ruberrimus,32.25,-118.75,7311:228:2,0.05
Sebastes,ruberrimus,32.25,-118.25,7311:228:1,0.05
Sebastes,ruberrimus,32.75,-117.25,7311:227:3,0.02
