Mapping parameters for Serranus subligarius (Belted sandfish)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 21 |  31,
Bounding Box (NSWE): ,37,19,-98,-74

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,2,10,18
Temperature (°C),1,19.64,22.35,26.87,31.07
Salinity (psu),1,21.55,31.67,36.18,38.11
Primary Production (mgC·m-3·day-1) ,1,-0.5,0.5,16.6,40.89
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,152.29,194.6,223,251.58
Distance to Land (km),0,2,11,106,208
 

Map data (HSPEC) for predicted occurrences (n = 424): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Serranus,subligarius,30.25,-93.75,7309:103:2,0.07
Serranus,subligarius,30.75,-88.25,7308:208:3,0.11
Serranus,subligarius,35.75,-76.25,7307:456:3,0.06
Serranus,subligarius,27.25,-96.75,7209:476:2,0.12
Serranus,subligarius,29.25,-94.75,7209:394:2,0.07
Serranus,subligarius,29.25,-89.25,7208:499:1,0.06
Serranus,subligarius,29.75,-88.75,7208:498:4,0.03
Serranus,subligarius,29.25,-88.75,7208:498:2,0.18
Serranus,subligarius,26.75,-83.25,7208:363:3,0.12
Serranus,subligarius,22.75,-88.25,7208:228:3,0.12
Serranus,subligarius,30.75,-87.75,7308:207:4,0.24
Serranus,subligarius,32.75,-80.75,7308:120:4,0.39
Serranus,subligarius,30.75,-80.75,7308:100:4,0.24
Serranus,subligarius,30.25,-80.75,7308:100:2,0.24
Serranus,subligarius,35.25,-76.75,7307:456:2,0.36
Serranus,subligarius,35.75,-75.25,7307:455:3,0.36
Serranus,subligarius,29.25,-90.25,7209:390:1,0.24
Serranus,subligarius,22.75,-97.75,7209:227:4,0.32
Serranus,subligarius,21.75,-97.75,7209:217:4,0.36
Serranus,subligarius,29.75,-86.25,7208:496:3,0.38
Serranus,subligarius,28.75,-89.25,7208:489:3,0.39
Serranus,subligarius,26.75,-82.75,7208:362:4,0.25
Serranus,subligarius,23.25,-87.25,7208:237:1,0.33
Serranus,subligarius,24.25,-75.75,7207:245:2,0.22
Serranus,subligarius,23.25,-78.25,7207:238:1,0.20
Serranus,subligarius,20.25,-75.75,7207:205:2,0.37
Serranus,subligarius,20.25,-75.25,7207:205:1,0.37
Serranus,subligarius,30.25,-88.25,7308:208:1,0.40
Serranus,subligarius,30.75,-87.25,7308:207:3,0.43
