lat_grid_idx,lon_grid_idx,species_count,genus_count,observation_count,temperature_param_mean,depth_param_mean,salinity_param_mean,primary_production_param_mean,dissolved_oxygen_param_mean,distance_to_land_param_mean,overall_probability,cell_center_lat,cell_center_lon,lat_south,lat_north,lon_west,lon_east
33,37,53,46,67,18.133805970149254,1263.0373134328358,31.401604477611944,41.34850746268656,186.73305970149252,721.9440298507462,0.7617910447761194,-29.699999999999996,-45.0,-30.6,-28.799999999999997,-46.79999999999998,-43.19999999999999
33,38,44,39,58,19.170086206896553,1160.344827586207,31.287543103448275,41.35258620689655,182.5322844827586,699.0064655172414,66.4193103448276,-29.699999999999996,-41.400000000000006,-30.6,-28.799999999999997,-43.19999999999999,-39.599999999999994
33,39,47,41,56,17.505535714285713,1273.0357142857142,31.50058035714286,37.18691964285715,190.81455357142858,666.8370535714286,0.5410714285714285,-29.699999999999996,-37.79999999999998,-30.6,-28.799999999999997,-39.599999999999994,-36.0
33,40,52,49,71,18.573415492957746,1083.1232394366198,31.372218309859157,39.190774647887324,186.85883802816903,671.044014084507,0.5291549295774648,-29.699999999999996,-34.19999999999999,-30.6,-28.799999999999997,-36.0,-32.400000000000006
33,41,50,46,67,18.551439393939393,1142.9507575757575,31.663749999999997,38.813560606060605,183.8219696969697,730.1723484848485,0.43955223880597016,-29.699999999999996,-30.599999999999994,-30.6,-28.799999999999997,-32.400000000000006,-28.799999999999983
33,42,46,38,59,18.313922413793104,1305.6896551724137,31.103793103448275,37.811379310344826,187.44995689655173,723.4741379310345,0.42322033898305084,-29.699999999999996,-27.0,-30.6,-28.799999999999997,-28.799999999999983,-25.19999999999999
33,43,45,40,57,19.50986842105263,1395.3377192982457,30.86793859649123,41.83789473684211,183.45342105263157,739.4868421052631,0.4973684210526316,-29.699999999999996,-23.400000000000006,-30.6,-28.799999999999997,-25.19999999999999,-21.599999999999994
33,44,46,40,64,17.9176953125,1213.93359375,31.13125,38.317109375,183.797109375,727.765625,69.86937499999999,-29.699999999999996,-19.799999999999983,-30.6,-28.799999999999997,-21.599999999999994,-18.0
33,45,49,43,73,17.799897260273973,1311.11301369863,31.32267123287671,38.3961301369863,190.53366438356164,664.1438356164383,0.7149315068493151,-29.699999999999996,-16.19999999999999,-30.6,-28.799999999999997,-18.0,-14.400000000000006
33,46,51,45,73,18.17486111111111,1442.4270833333333,30.91010416666667,39.92572916666667,187.9388888888889,710.6944444444445,0.786027397260274,-29.699999999999996,-12.599999999999994,-30.6,-28.799999999999997,-14.400000000000006,-10.799999999999983
33,47,43,38,63,17.008968253968256,1076.5238095238096,31.865793650793652,36.020674603174605,190.76769841269842,709.1388888888889,0.8184126984126985,-29.699999999999996,-9.0,-30.6,-28.799999999999997,-10.799999999999983,-7.199999999999989
33,48,47,43,68,17.899448529411764,1309.264705882353,31.142647058823528,39.552536764705884,186.633125,703.2426470588235,0.7372058823529413,-29.699999999999996,-5.400000000000006,-30.6,-28.799999999999997,-7.199999999999989,-3.5999999999999943
33,49,41,39,55,18.399636363636365,1158.6409090909092,31.343954545454547,39.037,185.6125909090909,679.8477272727273,0.8034545454545454,-29.699999999999996,-1.799999999999983,-30.6,-28.799999999999997,-3.5999999999999943,0.0
33,50,55,52,79,19.268974358974358,1080.7852564102564,31.56048076923077,39.82105769230769,182.81733974358974,678.911858974359,0.8456962025316456,-29.699999999999996,1.8000000000000114,-30.6,-28.799999999999997,0.0,3.5999999999999943
33,51,43,38,66,18.11477272727273,1172.0833333333333,31.273977272727272,39.9203409090909,188.4851893939394,722.3295454545455,0.7501515151515151,-29.699999999999996,5.400000000000006,-30.6,-28.799999999999997,3.5999999999999943,7.200000000000017
33,52,48,41,63,17.01883064516129,1431.6209677419354,30.801330645161293,40.27375,189.59883064516129,726.6310483870968,0.7317460317460318,-29.699999999999996,9.0,-30.6,-28.799999999999997,7.200000000000017,10.800000000000011
33,53,40,37,45,17.121000000000002,1196.4333333333334,31.06222222222222,39.028055555555554,191.78827777777778,667.1777777777778,0.8737777777777778,-29.699999999999996,12.599999999999994,-30.6,-28.799999999999997,10.800000000000011,14.400000000000006
33,54,99,93,133,19.232613636363634,606.0454545454545,31.5138446969697,41.16981060606061,181.7965340909091,470.41950757575756,35.46496240601504,-29.699999999999996,16.200000000000017,-30.6,-28.799999999999997,14.400000000000006,18.0
33,58,108,92,120,22.49565677966102,502.135593220339,32.17627118644068,38.19093220338983,169.36858050847457,388.90783898305085,32.449,-29.699999999999996,30.599999999999994,-30.6,-28.799999999999997,28.80000000000001,32.400000000000006
33,59,40,32,50,19.451020408163266,1253.3214285714287,31.546785714285715,41.84928571428572,181.0530612244898,683.7627551020408,38.297399999999996,-29.699999999999996,34.20000000000002,-30.6,-28.799999999999997,32.400000000000006,36.0
33,60,45,40,54,18.646574074074074,1239.2222222222222,31.613055555555555,41.81930555555555,181.84587962962962,716.3402777777778,0.8046296296296297,-29.699999999999996,37.80000000000001,-30.6,-28.799999999999997,36.0,39.599999999999994
33,61,39,35,53,18.487884615384615,1304.4423076923076,31.052115384615384,42.183076923076925,182.73514423076924,683.5240384615385,0.7707547169811321,-29.699999999999996,41.400000000000006,-30.6,-28.799999999999997,39.599999999999994,43.20000000000002
33,62,60,50,80,19.48009493670886,1269.006329113924,31.720474683544303,41.923259493670884,175.53481012658227,718.0253164556962,0.8941250000000001,-29.699999999999996,45.0,-30.6,-28.799999999999997,43.20000000000002,46.80000000000001
33,63,48,41,62,18.734717741935484,1297.524193548387,31.311048387096776,41.077056451612904,184.89572580645162,717.883064516129,0.7990322580645162,-29.699999999999996,48.599999999999994,-30.6,-28.799999999999997,46.80000000000001,50.400000000000006
33,64,46,41,66,19.31307692307692,1173.246153846154,31.436692307692308,41.10126923076923,184.09434615384615,703.8019230769231,136.9287878787879,-29.699999999999996,52.20000000000002,-30.6,-28.799999999999997,50.400000000000006,54.0
33,65,42,35,57,18.722280701754386,1300.5219298245613,30.82688596491228,40.6159649122807,186.93504385964914,764.0701754385965,157.58350877192981,-29.699999999999996,55.80000000000001,-30.6,-28.799999999999997,54.0,57.599999999999994
33,66,41,36,51,18.801225490196078,1520.1029411764705,31.799117647058825,41.27838235294118,181.55392156862746,653.843137254902,75.11823529411765,-29.699999999999996,59.400000000000006,-30.6,-28.799999999999997,57.599999999999994,61.20000000000002
33,67,42,38,61,18.786188524590163,1063.545081967213,31.78836065573771,39.40184426229508,179.4548770491803,740.5881147540983,0.692295081967213,-29.699999999999996,63.0,-30.6,-28.799999999999997,61.20000000000002,64.80000000000001
33,68,40,38,54,19.042259615384616,1210.8125,31.235673076923078,39.48745192307692,182.3085576923077,654.1634615384615,0.7144444444444444,-29.699999999999996,66.6,-30.6,-28.799999999999997,64.80000000000001,68.4
33,69,34,31,42,20.76219512195122,1075.0975609756097,31.98987804878049,40.4880487804878,173.59280487804878,706.2865853658536,0.7521428571428571,-29.699999999999996,70.20000000000002,-30.6,-28.799999999999997,68.4,72.0
33,70,46,41,62,18.830040983606555,1200.389344262295,31.646967213114756,39.11495901639344,181.8507786885246,753.4323770491803,52.093870967741935,-29.699999999999996,73.80000000000001,-30.6,-28.799999999999997,72.0,75.6
33,71,48,42,64,18.016451612903225,1324.858870967742,31.93782258064516,38.26661290322581,184.3864112903226,688.2681451612904,0.81421875,-29.699999999999996,77.40000000000003,-30.6,-28.799999999999997,75.6,79.19999999999999
33,72,59,50,81,18.25104938271605,1479.138888888889,31.32478395061728,41.447685185185186,184.1406790123457,705.4737654320987,0.7965432098765431,-29.699999999999996,81.0,-30.6,-28.799999999999997,79.19999999999999,82.80000000000001
33,73,49,43,57,18.442675438596492,1486.8815789473683,31.30122807017544,41.69754385964913,183.3490789473684,626.0592105263158,0.6943859649122807,-29.699999999999996,84.60000000000002,-30.6,-28.799999999999997,82.80000000000001,86.40000000000003
33,74,46,42,60,18.612291666666668,1072.0166666666667,31.601541666666666,39.86841666666667,182.33112500000001,619.00625,42.44866666666667,-29.699999999999996,88.19999999999999,-30.6,-28.799999999999997,86.40000000000003,90.0
33,75,43,36,60,19.280550847457626,1375.199152542373,31.345593220338984,39.70207627118644,183.9527966101695,696.667372881356,0.7945,-29.699999999999996,91.80000000000001,-30.6,-28.799999999999997,90.0,93.60000000000002
33,76,56,46,77,18.493848684210526,1234.6118421052631,31.63496710526316,38.32342105263158,183.78736842105263,650.7121710526316,0.8061038961038961,-29.699999999999996,95.40000000000003,-30.6,-28.799999999999997,93.60000000000002,97.19999999999999
33,77,50,43,72,18.74423913043478,1380.626811594203,31.543152173913043,40.45554347826087,183.35855072463767,703.2644927536232,30.567083333333333,-29.699999999999996,99.0,-30.6,-28.799999999999997,97.19999999999999,100.80000000000001
33,78,40,35,51,17.35395,1442.445,31.85825,37.3318,185.51535,681.615,0.666078431372549,-29.699999999999996,102.60000000000002,-30.6,-28.799999999999997,100.80000000000001,104.40000000000003
33,79,49,41,64,18.131733870967743,1401.4233870967741,31.239032258064515,39.22318548387097,190.34782258064516,714.1854838709677,0.73296875,-29.699999999999996,106.19999999999999,-30.6,-28.799999999999997,104.40000000000003,108.0
33,80,51,46,61,18.923000000000002,1032.925,31.673791666666666,39.26316666666666,183.85054166666666,710.29375,363.4539344262295,-29.699999999999996,109.80000000000001,-30.6,-28.799999999999997,108.0,111.60000000000002
33,81,125,110,163,20.428773006134968,634.1411042944785,32.03802147239264,36.07627300613497,181.59921779141104,477.8872699386503,328.73460122699385,-29.699999999999996,113.40000000000003,-30.6,-28.799999999999997,111.60000000000002,115.19999999999999
33,82,27,23,27,24.284351851851852,213.4351851851852,32.06333333333333,35.382962962962964,168.76314814814816,296.93518518518516,0.2848148148148148,-29.699999999999996,117.0,-30.6,-28.799999999999997,115.19999999999999,118.80000000000001
33,92,105,88,123,21.396402439024392,543.5345528455284,32.562642276422764,33.47589430894309,177.9135569105691,410.4766260162602,168.03560975609756,-29.699999999999996,153.0,-30.6,-28.799999999999997,151.2,154.8
33,93,62,51,81,17.550096153846155,1205.2435897435898,31.863589743589745,38.17173076923077,183.55733974358975,674.5176282051282,404.0682716049383,-29.699999999999996,156.60000000000002,-30.6,-28.799999999999997,154.8,158.40000000000003
33,94,85,79,99,19.16173469387755,1122.6326530612246,31.90168367346939,38.08318877551021,179.21318877551022,505.38647959183675,111.55232323232323,-29.699999999999996,160.2,-30.6,-28.799999999999997,158.40000000000003,162.0
33,95,67,57,87,17.812882352941177,1341.9411764705883,31.999235294117646,39.20070588235294,179.93164705882353,607.2073529411765,52.62183908045977,-29.699999999999996,163.8,-30.6,-28.799999999999997,162.0,165.60000000000002
33,96,91,86,106,19.58554761904762,770.1904761904761,32.415595238095236,34.36938095238095,174.1164761904762,439.7059523809524,129.95037735849056,-29.699999999999996,167.40000000000003,-30.6,-28.799999999999997,165.60000000000002,169.2
33,97,61,56,83,17.736777108433735,1250.5361445783133,32.03515060240964,36.885120481927714,185.5582831325301,628.6099397590361,0.7733734939759036,-29.699999999999996,171.0,-30.6,-28.799999999999997,169.2,172.8
33,98,53,48,66,17.941538461538464,1337.2038461538461,31.80846153846154,38.75757692307692,177.56603846153845,647.4480769230769,0.7734848484848484,-29.699999999999996,174.60000000000002,-30.6,-28.799999999999997,172.8,176.40000000000003
33,99,56,49,73,18.76,1205.2534246575342,31.744383561643836,39.82541095890411,178.71037671232878,692.6506849315068,116.15424657534247,-29.699999999999996,178.2,-30.6,-28.799999999999997,176.40000000000003,180.0
34,0,77,67,119,18.927198275862068,1278.7521551724137,31.571810344827586,38.930689655172415,178.60883620689654,638.9073275862069,18.201176470588237,-27.9,-178.2,-28.799999999999997,-27.0,-180.0,-176.4
34,1,54,45,75,18.323493150684932,1217.3801369863013,31.158356164383562,39.88318493150685,181.63407534246576,740.8356164383562,101.22533333333332,-27.9,-174.6,-28.799999999999997,-27.0,-176.4,-172.8
34,2,56,47,77,18.745131578947365,1382.5361842105262,30.999901315789472,40.66078947368421,179.0574342105263,704.9440789473684,0.5019480519480519,-27.9,-171.0,-28.799999999999997,-27.0,-172.8,-169.2
34,3,57,48,78,18.695551948051946,1298.9025974025974,31.5487012987013,40.05863636363636,178.01194805194805,737.1444805194806,0.5174358974358975,-27.9,-167.4,-28.799999999999997,-27.0,-169.2,-165.6
34,4,55,49,87,18.93994252873563,1198.9683908045977,31.24612068965517,39.10968390804598,177.28793103448274,752.8275862068965,0.48517241379310344,-27.9,-163.8,-28.799999999999997,-27.0,-165.6,-162.0
34,5,55,46,80,19.63503164556962,1053.7310126582279,31.355094936708863,40.45243670886076,171.7998417721519,696.1582278481013,64.06975,-27.9,-160.2,-28.799999999999997,-27.0,-162.0,-158.4
34,6,53,48,76,19.80246710526316,1211.953947368421,31.26940789473684,42.64299342105263,174.3776644736842,726.15625,0.4030263157894737,-27.9,-156.6,-28.799999999999997,-27.0,-158.4,-154.8
34,7,52,44,86,19.279593023255813,987.4360465116279,31.24941860465116,40.04625,178.98703488372092,754.9912790697674,181.18267441860465,-27.9,-153.0,-28.799999999999997,-27.0,-154.8,-151.2
34,8,50,43,75,18.64056666666667,1152.78,31.25006666666667,42.739000000000004,181.86946666666668,779.7583333333333,189.97719999999998,-27.9,-149.4,-28.799999999999997,-27.0,-151.2,-147.6
34,9,51,44,76,18.924473684210525,1043.016447368421,31.72029605263158,39.04006578947369,181.6717105263158,712.4457236842105,48.040263157894735,-27.9,-145.8,-28.799999999999997,-27.0,-147.6,-144.0
34,10,52,42,67,20.60779850746269,1176.69776119403,31.495223880597013,42.86735074626866,168.6834328358209,754.776119402985,154.05955223880596,-27.9,-142.2,-28.799999999999997,-27.0,-144.0,-140.4
34,11,58,51,99,19.517222222222223,1068.4545454545455,31.20358585858586,41.91083333333333,174.9289393939394,709.8573232323232,43.91040404040404,-27.9,-138.6,-28.799999999999997,-27.0,-140.4,-136.8
34,12,45,35,74,19.660178571428574,1154.7178571428572,31.134785714285712,44.039928571428575,175.71364285714284,736.8285714285714,57.63256756756757,-27.9,-135.0,-28.799999999999997,-27.0,-136.8,-133.2
34,13,46,42,74,18.879020270270267,1347.320945945946,30.73773648648649,44.89435810810811,178.51222972972974,754.339527027027,55.1422972972973,-27.9,-131.4,-28.799999999999997,-27.0,-133.2,-129.6
34,14,37,30,54,18.352311320754715,1355.3066037735848,31.24608490566038,42.354669811320754,183.65721698113208,767.9882075471698,71.68907407407407,-27.9,-127.8,-28.799999999999997,-27.0,-129.6,-126.0
34,15,42,38,58,19.533815789473685,1253.6359649122808,31.246184210526316,41.04600877192982,176.64013157894735,742.3728070175439,0.3787931034482758,-27.9,-124.19999999999999,-28.799999999999997,-27.0,-126.0,-122.4
34,16,44,38,67,19.88466417910448,1258.2723880597016,31.258805970149258,43.626828358208954,178.1509328358209,739.7089552238806,49.106268656716416,-27.9,-120.6,-28.799999999999997,-27.0,-122.4,-118.8
34,17,39,33,64,19.8171875,1036.734375,31.5143359375,40.6478125,180.1883984375,754.47265625,51.8921875,-27.9,-117.0,-28.799999999999997,-27.0,-118.8,-115.2
34,18,37,33,49,20.015714285714285,1074.8520408163265,31.68045918367347,43.00045918367347,177.4455612244898,821.3979591836735,50.694489795918365,-27.9,-113.39999999999999,-28.799999999999997,-27.0,-115.2,-111.6
34,19,43,40,62,20.933524590163934,847.3032786885246,31.34422131147541,42.585860655737704,177.10196721311473,794.9979508196722,156.02322580645162,-27.9,-109.8,-28.799999999999997,-27.0,-111.6,-108.0
34,20,28,26,46,19.72679347826087,826.445652173913,31.788967391304347,41.786847826086955,177.20516304347825,791.4755434782609,0.4410869565217391,-27.9,-106.2,-28.799999999999997,-27.0,-108.0,-104.39999999999999
34,21,30,28,34,20.608636363636364,1212.0075757575758,31.28106060606061,43.751666666666665,175.2334090909091,716.1439393939394,0.4188235294117647,-27.9,-102.6,-28.799999999999997,-27.0,-104.39999999999999,-100.8
34,22,38,31,75,17.55041095890411,1473.5650684931506,30.989315068493156,42.02095890410959,181.66482876712328,703.5359589041096,90.2528,-27.9,-99.0,-28.799999999999997,-27.0,-100.8,-97.2
34,23,46,38,70,20.250833333333336,1021.0144927536232,31.337681159420292,40.4527536231884,179.45449275362319,696.6702898550725,0.43542857142857144,-27.9,-95.39999999999999,-28.799999999999997,-27.0,-97.2,-93.6
34,24,54,45,81,17.73354938271605,1236.5864197530864,31.487993827160494,38.15114197530864,178.84882716049384,750.891975308642,86.97864197530865,-27.9,-91.8,-28.799999999999997,-27.0,-93.6,-90.0
34,25,54,44,72,18.417570422535213,1323.7218309859154,31.340035211267605,41.03683098591549,179.43707746478876,774.580985915493,53.59166666666667,-27.9,-88.2,-28.799999999999997,-27.0,-90.0,-86.39999999999999
34,26,56,44,77,18.70538961038961,1408.0227272727273,31.34808441558442,38.71844155844156,177.78626623376624,713.2597402597403,0.7624675324675325,-27.9,-84.6,-28.799999999999997,-27.0,-86.39999999999999,-82.8
34,27,60,53,80,18.619125,1149.153125,31.634281249999997,40.474125,177.790625,745.7309375,0.764375,-27.9,-81.0,-28.799999999999997,-27.0,-82.8,-79.2
34,28,56,46,88,18.667642045454546,1375.4545454545455,31.57068181818182,41.71761363636364,178.2996590909091,691.7704545454545,0.7532954545454547,-27.9,-77.39999999999999,-28.799999999999997,-27.0,-79.2,-75.6
34,29,66,56,88,18.60614705882353,1240.25,31.671588235294116,40.87623529411765,177.78176470588235,713.0438235294117,0.7206818181818182,-27.9,-73.8,-28.799999999999997,-27.0,-75.6,-72.0
34,30,40,38,45,18.50806818181818,1036.5738636363637,30.816988636363636,41.095454545454544,182.35642045454546,573.1193181818181,0.5133333333333334,-27.9,-70.2,-28.799999999999997,-27.0,-72.0,-68.39999999999999
34,36,103,91,130,20.331918604651165,463.8158914728682,31.27544573643411,33.71976744186047,193.76709302325582,397.5998062015504,4.029153846153846,-27.9,-48.599999999999994,-28.799999999999997,-27.0,-50.400000000000006,-46.79999999999998
34,37,79,66,114,18.32756880733945,1276.5068807339449,31.2495871559633,39.9508256880734,187.9804357798165,678.9002293577981,68.26061403508771,-27.9,-45.0,-28.799999999999997,-27.0,-46.79999999999998,-43.19999999999999
34,38,69,59,109,18.747133027522935,1261.9587155963302,31.064449541284404,40.85396788990826,187.3734403669725,723.0837155963303,124.93183486238532,-27.9,-41.400000000000006,-28.799999999999997,-27.0,-43.19999999999999,-39.599999999999994
34,39,54,46,80,18.989082278481014,1186.503164556962,31.614018987341773,38.484493670886074,182.3782911392405,724.9541139240506,56.387,-27.9,-37.79999999999998,-28.799999999999997,-27.0,-39.599999999999994,-36.0
34,40,54,46,75,18.692294520547943,1058.7260273972602,31.01376712328767,39.364178082191785,185.18551369863013,730.5804794520548,0.4726666666666667,-27.9,-34.19999999999999,-28.799999999999997,-27.0,-36.0,-32.400000000000006
34,41,57,50,86,17.978411764705882,1452.9,31.388264705882353,38.957382352941174,183.34861764705883,731.0029411764706,0.40313953488372095,-27.9,-30.599999999999994,-28.799999999999997,-27.0,-32.400000000000006,-28.799999999999983
34,42,44,39,71,18.80161971830986,1528.218309859155,30.963345070422537,40.16137323943662,184.56137323943662,743.0017605633802,0.383943661971831,-27.9,-27.0,-28.799999999999997,-27.0,-28.799999999999983,-25.19999999999999
34,43,49,37,71,19.06735507246377,1060.054347826087,31.242934782608693,40.43644927536232,185.54445652173914,735.9329710144928,0.38,-27.9,-23.400000000000006,-28.799999999999997,-27.0,-25.19999999999999,-21.599999999999994
34,44,50,40,74,19.01027027027027,986.2567567567568,31.400371621621623,39.03003378378378,185.8000337837838,735.5743243243244,58.63418918918919,-27.9,-19.799999999999983,-28.799999999999997,-27.0,-21.599999999999994,-18.0
34,45,57,50,81,19.019907407407405,1143.932098765432,31.060925925925925,38.911697530864195,186.99882716049385,688.1666666666666,0.5362962962962963,-27.9,-16.19999999999999,-28.799999999999997,-27.0,-18.0,-14.400000000000006
34,46,59,51,90,17.583089887640448,1138.1629213483145,31.375814606741574,36.07441011235955,190.08022471910112,679.2738764044943,0.6723333333333333,-27.9,-12.599999999999994,-28.799999999999997,-27.0,-14.400000000000006,-10.799999999999983
34,47,58,46,97,18.282319587628866,1195.2242268041236,31.526005154639176,37.95069587628866,188.81309278350514,709.3260309278351,41.40092783505155,-27.9,-9.0,-28.799999999999997,-27.0,-10.799999999999983,-7.199999999999989
34,48,59,50,84,17.816845238095237,1219.6220238095239,30.837113095238095,39.10395833333333,192.29252976190477,708.9270833333334,0.8180952380952381,-27.9,-5.400000000000006,-28.799999999999997,-27.0,-7.199999999999989,-3.5999999999999943
34,49,50,42,76,18.21361842105263,1398.1513157894738,31.411842105263162,38.764802631578945,186.22733552631578,707.0444078947369,0.7713157894736842,-27.9,-1.799999999999983,-28.799999999999997,-27.0,-3.5999999999999943,0.0
34,50,53,46,77,18.41464285714286,1011.5454545454545,31.76694805194805,36.80811688311688,188.6675974025974,694.4967532467532,0.8423376623376624,-27.9,1.8000000000000114,-28.799999999999997,-27.0,0.0,3.5999999999999943
34,51,49,42,69,18.78235507246377,1110.3115942028985,31.617246376811597,39.23050724637682,189.72713768115943,688.7463768115942,0.7937681159420289,-27.9,5.400000000000006,-28.799999999999997,-27.0,3.5999999999999943,7.200000000000017
34,52,63,55,109,18.22502314814815,1212.1296296296296,31.620462962962964,40.2343287037037,183.7841435185185,652.3182870370371,0.73,-27.9,9.0,-28.799999999999997,-27.0,7.200000000000017,10.800000000000011
34,53,65,60,98,17.61265306122449,1073.4897959183672,31.45137755102041,36.64316326530612,191.4007142857143,663.5841836734694,73.00489795918368,-27.9,12.599999999999994,-28.799999999999997,-27.0,10.800000000000011,14.400000000000006
34,54,74,70,95,19.391037234042553,676.5292553191489,31.32223404255319,45.48215425531915,181.00824468085108,481.93803191489366,12.471368421052631,-27.9,16.200000000000017,-28.799999999999997,-27.0,14.400000000000006,18.0
34,58,38,34,39,23.611346153846153,401.4807692307692,32.12794871794872,41.02108974358974,164.51641025641027,313.02884615384613,23.82179487179487,-27.9,30.599999999999994,-28.799999999999997,-27.0,28.80000000000001,32.400000000000006
34,59,103,92,134,21.291534090909092,876.5909090909091,31.689810606060608,39.62863636363636,173.76892045454545,509.4280303030303,71.41179104477612,-27.9,34.20000000000002,-28.799999999999997,-27.0,32.400000000000006,36.0
34,60,49,42,66,19.382272727272728,1244.935606060606,31.170681818181816,41.03568181818182,184.5291287878788,692.3863636363636,74.40575757575758,-27.9,37.80000000000001,-28.799999999999997,-27.0,36.0,39.599999999999994
34,61,47,39,75,19.485,1106.9166666666667,31.375633333333337,42.797333333333334,177.15983333333332,766.95,242.72813333333335,-27.9,41.400000000000006,-28.799999999999997,-27.0,39.599999999999994,43.20000000000002
34,62,79,65,112,18.658963963963963,1392.0743243243244,31.54774774774775,40.385,183.36051801801804,672.2702702702703,92.80223214285715,-27.9,45.0,-28.799999999999997,-27.0,43.20000000000002,46.80000000000001
34,63,47,36,70,19.263333333333335,1259.3636363636363,31.24606060606061,42.45678030303031,182.39632575757574,714.3958333333334,0.8354285714285714,-27.9,48.599999999999994,-28.799999999999997,-27.0,46.80000000000001,50.400000000000006
34,64,48,41,70,19.557964285714288,1061.0892857142858,31.542607142857143,41.90107142857143,177.16046428571428,753.6714285714286,0.5972857142857143,-27.9,52.20000000000002,-28.799999999999997,-27.0,50.400000000000006,54.0
34,65,49,40,71,19.868623188405795,1169.3115942028985,30.877934782608694,43.05539855072464,178.19742753623188,772.6920289855072,0.48338028169014086,-27.9,55.80000000000001,-28.799999999999997,-27.0,54.0,57.599999999999994
34,66,53,42,64,19.749166666666667,1415.0,31.345396825396826,42.00472222222223,176.87011904761903,757.4007936507936,76.185625,-27.9,59.400000000000006,-28.799999999999997,-27.0,57.599999999999994,61.20000000000002
34,67,59,50,96,19.75215425531915,1247.4946808510638,31.11228723404255,42.42484042553191,180.65965425531914,753.4973404255319,46.127812500000005,-27.9,63.0,-28.799999999999997,-27.0,61.20000000000002,64.80000000000001
34,68,53,46,73,18.22923611111111,1417.986111111111,31.55944444444445,40.42822916666667,182.22798611111114,705.1111111111111,0.5875342465753425,-27.9,66.6,-28.799999999999997,-27.0,64.80000000000001,68.4
34,69,55,48,83,18.55466463414634,1310.1371951219512,31.443689024390245,39.46664634146342,182.83237804878047,718.4862804878048,0.5834939759036144,-27.9,70.20000000000002,-28.799999999999997,-27.0,68.4,72.0
34,70,52,43,72,18.88138888888889,1173.6944444444443,31.699930555555554,40.430138888888884,179.45381944444443,720.28125,0.7219444444444444,-27.9,73.80000000000001,-28.799999999999997,-27.0,72.0,75.6
34,71,49,39,79,18.343132911392406,1365.889240506329,31.710949367088606,37.630094936708865,182.8321835443038,694.0965189873418,50.766202531645575,-27.9,77.40000000000003,-28.799999999999997,-27.0,75.6,79.19999999999999
34,72,54,45,80,17.911346153846154,1267.9647435897436,31.761185897435897,40.44766025641026,185.77112179487182,690.8269230769231,0.653125,-27.9,81.0,-28.799999999999997,-27.0,79.19999999999999,82.80000000000001
34,73,57,47,96,19.28904255319149,1072.6063829787233,31.826569148936173,38.35968085106383,180.44470744680854,705.1835106382979,44.9509375,-27.9,84.60000000000002,-28.799999999999997,-27.0,82.80000000000001,86.40000000000003
34,74,54,47,88,18.12903409090909,1338.528409090909,31.35622159090909,42.21815340909091,183.04630681818182,710.1832386363636,0.729090909090909,-27.9,88.19999999999999,-28.799999999999997,-27.0,86.40000000000003,90.0
34,75,53,42,73,18.678415492957747,1346.3204225352113,31.415985915492957,40.124507042253526,184.34468309859156,666.0369718309859,0.6826027397260274,-27.9,91.80000000000001,-28.799999999999997,-27.0,90.0,93.60000000000002
34,76,66,56,99,18.641326530612243,1206.8852040816328,31.76938775510204,39.06451530612245,184.4904336734694,715.5497448979592,0.7921212121212121,-27.9,95.40000000000003,-28.799999999999997,-27.0,93.60000000000002,97.19999999999999
34,77,60,50,89,18.117298850574713,1275.7155172413793,31.326293103448275,40.28212643678161,184.91367816091955,673.5272988505748,0.7115730337078652,-27.9,99.0,-28.799999999999997,-27.0,97.19999999999999,100.80000000000001
34,78,54,44,70,18.10163043478261,1228.623188405797,31.402753623188406,39.86105072463768,184.02826086956523,701.1014492753624,0.6832857142857143,-27.9,102.60000000000002,-28.799999999999997,-27.0,100.80000000000001,104.40000000000003
34,79,45,39,69,18.571985294117646,1150.0919117647059,31.943639705882354,36.99841911764706,185.1489705882353,689.8547794117648,228.5891304347826,-27.9,106.19999999999999,-28.799999999999997,-27.0,104.40000000000003,108.0
34,80,52,45,92,18.433125,1403.991847826087,31.19163043478261,40.04182065217391,188.0623641304348,713.6616847826087,391.81380434782614,-27.9,109.80000000000001,-28.799999999999997,-27.0,108.0,111.60000000000002
34,81,187,157,250,22.492778925619834,447.3935950413223,32.304194214876034,37.48366735537191,176.72383264462812,383.4886363636364,74.05536000000001,-27.9,113.40000000000003,-28.799999999999997,-27.0,111.60000000000002,115.19999999999999
34,92,124,104,156,22.60616883116883,376.3246753246753,32.420957792207794,33.65423701298701,177.84425324675325,365.0332792207792,117.34634615384614,-27.9,153.0,-28.799999999999997,-27.0,151.2,154.8
34,93,77,70,122,18.438613445378152,1102.7857142857142,31.35495798319328,38.918760504201686,182.31107142857144,658.5840336134454,365.9022131147541,-27.9,156.60000000000002,-28.799999999999997,-27.0,154.8,158.40000000000003
34,94,76,66,121,17.51814049586777,1093.409090909091,32.06297520661157,33.844483471074376,184.76954545454547,623.1528925619834,168.40495867768595,-27.9,160.2,-28.799999999999997,-27.0,158.40000000000003,162.0
34,95,66,58,102,17.832575,1154.6175,31.955525,36.761525,187.05875,622.35875,77.31519607843137,-27.9,163.8,-28.799999999999997,-27.0,162.0,165.60000000000002
34,96,91,79,121,19.033388429752065,961.6900826446281,31.63369834710744,37.20010330578512,184.95880165289256,548.4566115702479,62.64586776859504,-27.9,167.40000000000003,-28.799999999999997,-27.0,165.60000000000002,169.2
